,city,bd,total_transactions,total_activity,time_on_platform_months,num_25,num_50,num_75,num_985,num_unq,total_secs,payment_method_id,payment_plan_days,is_auto_renew,is_cancel,gender_male,registered_via_13,registered_via_3,registered_via_4,registered_via_7,registered_via_9,is_churn
2296,0.7267991,1.4608961,-0.32982343,1.1894269,1.3888216,1.427822,1.8558125,1.8947108,1.6121631,0.24691616,-0.091456614,-0.004640482,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
205,-0.79404294,0.40416113,-0.32982343,1.1894269,0.22100082,0.016172448,-0.116772324,1.1806247,0.3031974,-0.6412935,-0.2526604,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
1783,-0.9630254,1.9412303,-0.32982343,0.75203794,-0.26559114,-0.35461053,-0.33531314,-0.3749766,-0.064370684,-0.31323186,-0.3112088,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1199,0.38883418,-0.4604403,-0.32982343,-0.99751794,-1.360423,0.4874235,-0.091822654,-0.07345179,0.084675916,-0.2887796,-0.5151587,0.22734557,-0.15999371,-2.2377,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1726,-0.9630254,1.4608961,-0.32982343,-1.3255597,-0.89816064,-0.189211,-0.10390765,-0.14205715,-0.7201757,-0.53889066,-0.5338035,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
2315,0.38883418,-0.4604403,-0.32982343,0.9707324,-0.7278535,-0.11437924,0.38657692,-0.4456556,-0.33856502,-0.3695079,-0.49407053,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1986,1.7406938,0.11596064,-0.32982343,-0.8881707,-0.26559114,-0.45823437,-0.54702455,-0.56131214,-0.47424877,0.40417343,0.20228624,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
815,0.21985172,0.019893818,-0.32982343,-1.8722957,0.050693642,-0.19518928,-0.76858294,0.10949586,-0.47424877,0.08115533,-0.06895909,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
85,0.38883418,0.11596064,-0.32982343,0.31464896,0.43996722,0.012751435,-0.098127834,0.59072775,0.17799199,0.3323378,0.13140486,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
1087,0.21985172,-0.07617301,-0.32982343,-1.3255597,-0.4845575,-0.5658437,-0.50271285,-0.8967162,-0.2590628,-0.9454478,-0.8276584,-0.004640482,-0.15999371,0.44996032,8.910329,0.0,0.0,1.0,0.0,0.0,0.0,1
2386,0.38883418,1.7490966,-0.32982343,0.31464896,0.3426488,1.9777917,2.4680967,1.6844366,0.7233081,0.2742236,-0.24314013,-0.9325847,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1938,0.5578166,-0.07617301,-0.32982343,-1.2162124,2.1673687,-0.5299739,-0.0005137257,0.10949586,0.18155617,0.2544218,0.036512487,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2533,-1.1320078,-0.17223984,0.93772113,0.6426907,0.09935284,2.0360951,0.13128518,0.38039908,0.44324762,0.3736138,-0.25156257,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
680,0.38883418,1.1726958,-0.32982343,-1.1068652,-0.7278535,-0.63040936,-0.44953883,-0.49423137,-0.6463976,0.14947185,0.060133114,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
1548,0.38883418,1.1726958,-0.32982343,0.31464896,0.3669784,-0.72335887,-0.69922554,-0.67797446,-0.5597886,0.7526971,0.8580072,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
1271,1.9096762,0.11596064,0.93772113,-1.6536014,0.09935284,1.3352548,-0.13049464,-0.29298893,-0.4250634,-0.53666294,-0.83768064,-0.23662654,-0.15999371,0.44996032,4.37861,0.0,0.0,0.0,0.0,0.0,1.0,0
1668,1.064764,0.6923616,-0.32982343,-1.9816431,1.3644919,-0.6734531,0.029027415,-0.8967162,-0.7201757,0.6083802,0.62825483,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
79,0.38883418,0.019893818,-0.32982343,-1.1068652,0.07502324,-0.77388847,-0.55588686,-0.69547373,-0.7201757,-0.66141474,-0.58858424,-0.004640482,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
875,-1.1320078,-2.7660441,-0.32982343,0.75203794,-0.87383103,-0.7425356,-0.65041846,-0.52404505,-0.61087483,-0.5129007,-0.4169073,-1.6285429,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
147,-1.1320078,0.21202748,-0.32982343,-0.013392751,-0.8251718,-0.19279799,0.108788446,0.86415493,1.1611648,-0.70374125,-0.3929783,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
34,0.38883418,2.133364,-0.32982343,1.0800797,-1.2144454,-0.4964955,-0.59133625,-0.39361015,-0.32669267,-0.042111296,-0.03649709,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
2572,0.21985172,-0.4604403,-0.32982343,-0.23208724,-1.2631046,-0.37852374,-0.14821938,0.16539656,-0.22832192,-0.45349514,-0.32115152,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,1.0,0.0,0.0,0
69,-0.9630254,-1.0368413,-0.32982343,0.09595449,0.07502324,-0.6256267,-0.49005237,-0.65714186,-0.47424877,-0.46198162,-0.5416849,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1797,0.21985172,-0.26830664,0.93772113,-1.1068652,0.050693642,-0.515626,-0.29001677,-0.5948525,-0.6463976,-0.91537374,-0.8097443,0.9233037,-0.15999371,0.44996032,4.37861,0.0,0.0,0.0,0.0,1.0,0.0,1
2471,-0.79404294,2.0372972,-0.32982343,0.09595449,0.4156376,0.61785907,0.9785637,-0.273823,0.05273738,-0.4704681,-0.70810086,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2661,0.5578166,1.4608961,-0.32982343,1.1894269,0.634604,1.5296459,1.0153198,3.0956738,6.3482385,2.2331715,2.1575882,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2176,-0.9630254,0.5962948,-0.32982343,-0.12273999,0.09935284,-0.5224224,-0.37677437,-0.26121387,-0.2153784,-0.7434883,-0.6470129,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
527,-1.1320078,-0.9407745,-0.32982343,1.1894269,-0.7521831,-0.048624586,0.36350927,1.5701263,1.1123761,-0.4084618,0.45244962,-0.23662654,-0.15999371,-2.2377,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
1458,-0.79404294,-1.1329081,-0.32982343,1.1894269,-1.0684679,-0.057881296,0.14052136,0.46653888,0.37459555,1.3176544,0.8201916,0.22734557,-0.15999371,-2.2377,-0.15310897,1.0,0.0,0.0,1.0,0.0,0.0,0
1465,-1.1320078,0.019893818,-0.32982343,-2.0909903,-0.16827273,-0.8169322,-0.76858294,0.10949586,0.017604932,-0.7950774,-0.6584482,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
1609,-0.9630254,-0.7486408,-0.32982343,1.1894269,-1.4334117,-0.0069693923,0.56934416,0.36916348,0.16040121,-0.11957808,-0.14586255,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
1757,-0.9630254,0.11596064,0.93772113,0.86138517,-0.41156873,-0.14565487,-0.55968505,-0.39361015,-0.24588814,-0.5643502,-0.5889752,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
1171,-0.9630254,-2.7660441,-0.32982343,-0.4507817,1.8754134,-0.13540633,-0.23684272,-0.77093965,-0.39739665,-0.33282748,-0.43691322,-0.70059866,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1660,0.7267991,0.30809432,-0.32982343,0.5333435,-0.38723913,-0.5701481,-0.5133477,-0.4137344,-0.39555222,3.2148013,2.9967427,-1.3965569,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
565,-1.1320078,0.21202748,-0.32982343,-0.5601289,-0.41156873,-0.3482337,-0.44953883,-0.42715055,-0.32669267,-0.2812189,-0.32526806,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
2287,-1.6389552,-1.0368413,-0.32982343,0.86138517,-0.33857992,-0.0021757442,0.54177696,0.18136813,-0.21953885,-0.010605064,-0.21373007,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
1821,0.21985172,0.98056203,-0.32982343,-0.12273999,1.3888216,-0.7263138,-0.65663767,-0.8437576,-0.6813451,-1.1515111,-0.6577377,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
310,0.7267991,-0.07617301,-0.32982343,0.5333435,1.121196,0.34811834,1.3158389,0.23024131,0.25369474,0.277788,0.27267087,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2121,0.38883418,0.40416113,-0.32982343,-0.013392751,-1.4090822,-0.5299739,-0.47612584,-0.49423137,-0.35128537,-0.80844367,-0.67648613,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,1.0,0.0,0.0,0
381,0.050869286,3.0940325,-0.32982343,0.86138517,0.17234163,-0.19177312,0.029027415,0.36104888,-0.061442997,-0.28429526,-0.40843853,-0.70059866,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2417,-1.1320078,0.019893818,-0.32982343,-0.8881707,1.0238776,-0.6495399,-0.6356479,-0.8967162,-0.7201757,-0.6205734,-0.52824354,-1.3965569,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2571,0.7267991,-0.7486408,-0.32982343,0.6426907,-0.16827273,1.1421096,5.489591,7.5399847,3.6497555,0.67007065,0.24341254,0.22734557,-0.15999371,-2.2377,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
1584,0.38883418,-0.84470767,-0.32982343,-0.12273999,0.756252,-0.016469663,-0.34878802,0.0035787933,-0.25420898,-0.42457393,-0.5895059,0.22734557,-0.15999371,-2.2377,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1360,1.9096762,0.40416113,0.93772113,-2.0909903,0.22100082,-0.6734531,-0.76858294,1.1157079,-0.7201757,0.40788624,0.24968861,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1210,-0.2870956,-0.5565071,-0.32982343,0.9707324,-1.0441382,0.34574345,0.18488233,0.5605564,0.39921555,0.5630577,0.9741144,-0.23662654,-0.15999371,-2.2377,-0.15310897,1.0,0.0,0.0,1.0,0.0,0.0,0
596,-0.79404294,-0.5565071,-0.32982343,1.0800797,-1.3847526,-0.051710155,0.13537548,0.042415068,0.11597567,0.1420461,0.00908312,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,1.0,0.0,0.0,0
492,0.7267991,-0.5565071,0.93772113,-0.013392751,-0.995479,-0.43671247,-0.42295185,-0.39361015,-0.49884146,-0.6502762,-0.6592181,-1.860529,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
578,0.7267991,1.2687626,0.93772113,0.86138517,0.4886264,-0.34550077,-0.25583345,0.0016874244,-0.11414158,-0.5038838,-0.5353534,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2251,0.21985172,-0.4604403,-0.32982343,-0.34143448,0.026364045,-0.40337473,0.16978219,0.22787374,0.06100383,-0.7636274,-0.75314677,-0.23662654,-0.15999371,-2.2377,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
1647,-0.9630254,1.3648294,-0.32982343,-0.77882344,0.29398963,0.38608506,1.0720565,2.9733303,0.6418808,-0.27756312,-0.5502266,0.22734557,-0.15999371,-2.2377,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1831,1.064764,-0.17223984,-0.32982343,-0.013392751,-0.4845575,-0.1712761,-0.024146624,0.008874638,0.017604932,-0.55225694,-0.37904662,-0.23662654,-0.15999371,-2.2377,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
1817,-1.1320078,0.98056203,-0.32982343,-0.12273999,-1.0441382,-0.7414169,-0.68462396,-0.79079914,-0.6425145,-0.17835332,0.18393531,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
1163,0.38883418,2.709765,-0.32982343,-0.34143448,0.3669784,-0.41181463,-0.11172737,-0.3048267,-0.15599048,-0.50940627,-0.41883588,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
2086,-0.9630254,-1.0368413,-0.32982343,0.5333435,-0.94681984,-0.6103223,-0.30065155,-0.49423137,-0.57261956,-0.738048,-0.5867388,0.22734557,-0.15999371,-2.2377,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
2886,-0.9630254,0.8844952,-0.32982343,-1.5442542,-0.89816064,-0.43432117,0.029027415,-0.56131214,-0.47424877,-0.64656335,-0.68655336,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
2116,1.9096762,-0.9407745,-0.32982343,-1.1068652,-1.2874342,1.2635152,-0.024146624,0.61260194,1.4931662,0.15838264,-0.42236385,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
1502,0.5578166,0.500228,0.93772113,0.75203794,-0.28992072,-0.6893952,-0.3943954,-0.22590813,-0.5562244,-0.20432156,-0.20994912,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
2014,-1.1320078,-0.5565071,-0.32982343,0.9707324,-0.36290953,-0.24301568,-0.07181988,-0.5150496,-0.38944644,0.9794092,0.57230914,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
2434,-0.9630254,0.21202748,0.93772113,0.86138517,0.9508888,-0.03804553,1.5482854,2.301601,0.6763376,2.859959,2.4677668,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1222,0.5578166,-0.26830664,-0.32982343,-0.013392751,-0.8251718,0.2519873,-0.077320665,0.2101171,-0.019284107,-0.57230633,-0.6929891,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
1328,0.38883418,-0.4604403,-0.32982343,0.75203794,0.7805816,-0.58842844,-0.3943954,-0.4495108,-0.33762276,-0.64326304,-0.57043827,-1.3965569,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1809,0.21985172,-0.26830664,-0.32982343,-1.8722957,-1.0927974,-0.5778003,-0.59133625,-0.56131214,-0.47424877,-0.705969,-0.64074767,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
2808,0.38883418,1.2687626,-0.32982343,-0.6694762,0.0020344474,-0.5094769,-0.4647314,-0.39361015,-0.40398395,-0.49274522,-0.52956986,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1585,-0.9630254,-0.17223984,0.93772113,1.1894269,-0.7521831,-0.22913061,0.020450966,0.23932968,0.39839488,2.7692592,3.9998643,-0.46861258,-0.15999371,0.44996032,4.37861,1.0,0.0,0.0,0.0,1.0,0.0,0
1499,0.38883418,0.019893818,-0.32982343,-0.4507817,-0.02229515,-0.66448563,-0.56918037,-0.6451631,-0.5818418,-0.6753379,-0.5775607,-1.3965569,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
2119,-0.79404294,0.11596064,0.93772113,0.20530173,-1.0198087,-0.49084327,-0.28518274,-0.43934706,-0.3177499,-0.27460325,-0.32243034,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
920,-0.9630254,-0.4604403,0.93772113,0.5333435,-1.1171271,-0.48406062,-0.6196957,-0.69547373,-0.4840859,1.0013483,0.54908377,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,1.0,0.0,0.0,0
1206,1.2337464,-1.1329081,-0.32982343,1.0800797,-1.0198087,-0.056492787,0.18854946,-0.42715055,-0.2775073,0.7628348,0.36455104,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
1834,-1.1320078,0.40416113,-0.32982343,0.31464896,-1.2144454,-0.6734531,-0.56051075,-0.5904777,-0.5597886,-0.17712986,-0.18089993,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
2869,0.7267991,0.019893818,-0.32982343,-0.4507817,1.8267542,-0.14437377,-0.30331028,-0.39361015,-0.2590628,-0.37738168,-0.51465994,-0.9325847,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1122,-1.1320078,-0.07617301,-0.32982343,0.6426907,-0.14394315,-0.39201322,-0.38000357,0.14819635,0.358119,-0.664842,-0.4627705,0.22734557,-0.15999371,-2.2377,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
433,0.38883418,1.2687626,-0.32982343,0.4239962,-0.02229515,-0.3625816,-0.23684272,-0.10013162,-0.04387677,-0.6725533,-0.24223348,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1752,0.7267991,1.0766289,-0.32982343,1.1894269,1.6321174,-0.03473952,0.38066214,0.4989973,0.4459937,2.1052577,3.4055552,-1.3965569,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2406,0.38883418,0.98056203,-0.32982343,1.0800797,0.8292408,0.39307514,0.15310015,0.27719784,0.3864952,-0.03320042,-0.25187302,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2000,0.7267991,-0.5565071,-0.32982343,0.6426907,0.24533042,-0.5961951,-0.584519,-0.23880832,0.44324762,0.33077312,0.35371622,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
1606,0.38883418,0.30809432,-0.32982343,1.1894269,0.0020344474,-0.09953655,0.15767425,0.30424663,0.49359238,0.81606025,0.44032004,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
982,-0.9630254,-0.26830664,-0.32982343,-2.0909903,-0.28992072,-0.6734531,-0.76858294,-0.8967162,-0.7201757,-1.1960652,-0.9962059,-1.6285429,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
2493,-1.1320078,1.3648294,-0.32982343,-0.23208724,1.3888216,0.08379787,-0.059595946,-0.33770946,-0.18733414,-0.28765446,-0.4745584,-0.004640482,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2546,-1.6389552,0.019893818,-0.32982343,1.0800797,-1.1171271,-0.3721469,-0.52043754,-0.49423137,-0.49884146,-0.27230802,-0.32804295,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
2447,0.38883418,0.11596064,-0.32982343,0.75203794,2.143039,-0.09953655,-0.23684272,-0.15137395,0.18155617,-0.41389138,-0.45082253,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1231,0.21985172,-0.5565071,-0.32982343,-0.5601289,-0.89816064,0.15872592,-0.024146624,0.17657673,0.5094586,-0.6406228,-0.039037485,0.22734557,-0.15999371,-2.2377,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
2611,-0.9630254,-0.36437348,-0.32982343,-1.2162124,0.3426488,-0.73722154,-0.76858294,-0.8967162,-0.7201757,-0.64656335,-0.52405626,-0.70059866,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1954,-0.9630254,-0.4604403,-0.32982343,0.9707324,0.050693642,-0.6932433,-0.47520906,-0.7579283,-0.4912093,0.90873694,0.62911415,-0.70059866,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1412,0.38883418,-0.4604403,-0.32982343,-0.12273999,-0.19260234,-0.65835005,-0.54469234,-0.52600646,-0.48719233,-0.6262404,-0.57394665,-0.004640482,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1507,-0.2870956,2.4215646,-0.32982343,-1.3255597,-1.3847526,-0.04573188,-0.50271285,-0.26783365,-0.2590628,-0.14904138,-0.22213346,-1.860529,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,1.0,0.0,0.0,0
748,0.8957815,-0.07617301,0.93772113,0.9707324,1.8510839,1.3006219,1.5784086,2.226011,1.3659625,0.51696724,-0.16851388,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
948,0.050869286,0.98056203,-0.32982343,-1.8722957,1.6807766,-0.5778003,-0.059595946,-0.56131214,0.2635318,-0.6168605,-0.4497412,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
927,0.38883418,-0.7486408,0.93772113,-0.4507817,-0.92249024,0.124649584,0.36136508,0.42393714,0.06371622,-0.13233355,-0.21738903,0.4593316,-0.15999371,0.44996032,4.37861,1.0,0.0,1.0,0.0,0.0,0.0,1
1464,1.9096762,0.500228,0.93772113,-1.2162124,-0.02229515,-0.19518928,-0.059595946,-0.22590813,0.09958059,-0.621811,-0.42534167,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1489,-1.1320078,-0.4604403,-0.32982343,1.0800797,-0.02229515,0.24003075,0.5430431,0.47844028,0.7553855,0.20590717,-0.14424135,-0.9325847,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
2594,0.38883418,-0.36437348,0.93772113,0.6426907,-0.8008422,-0.56308454,-0.54361594,-0.5871125,-0.5499186,-0.637424,-0.52183247,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1685,-0.79404294,0.5962948,0.93772113,-2.0909903,0.391308,-0.8169322,0.29489756,1.1157079,1.4931662,-0.4386437,-0.32682636,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
20,0.38883418,0.7884284,-0.32982343,0.75203794,0.43996722,-0.4874616,-0.17776045,-0.26317528,0.7827108,-0.314882,-0.18332258,-0.004640482,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
868,1.9096762,-0.26830664,-0.32982343,-0.34143448,1.1455256,-0.36117497,-0.6747465,-0.8375272,-0.5899791,-0.6587939,-0.6455845,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2547,-0.11811316,0.500228,-0.32982343,0.09595449,2.143039,-0.52314156,-0.6166572,-0.7529716,-0.5093812,-0.2922513,-0.24348506,-0.004640482,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
121,1.2337464,-0.7486408,-0.32982343,0.09595449,-1.0441382,-0.22251867,-0.21152173,-0.46548244,-0.43911636,-0.50865746,-0.59547216,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,1.0,0.0,0.0,0
634,0.7267991,0.11596064,-0.32982343,-0.5601289,2.0700502,0.08220371,-0.6267856,-0.49423137,-0.52343416,0.045512002,-0.21590012,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
199,0.38883418,0.5962948,-0.32982343,1.1894269,-0.19260234,-0.4651769,-0.013854888,-0.020337943,0.37459555,3.0682037,4.0814033,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
1488,0.38883418,-0.7486408,0.93772113,0.31464896,-0.26559114,-0.49878284,-0.3293193,-0.19674256,-0.4635563,-0.52968925,-0.33361834,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
703,1.9096762,-0.9407745,-0.32982343,1.0800797,-0.31425032,0.74220765,-0.09504532,0.44489992,3.2638395,-0.27379313,-0.24810746,-1.1645708,1.1476716,-2.2377,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
1573,-0.9630254,0.5962948,-0.32982343,-1.5442542,0.7075928,-0.26692888,-0.59133625,-0.22590813,-0.10535851,-0.66141474,-0.62680715,-0.9325847,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1651,-0.2870956,0.500228,0.93772113,-1.5442542,0.09935284,-0.76910585,-0.76858294,-0.8967162,-0.7201757,-0.98814565,-0.8013662,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
744,0.7267991,1.2687626,-0.32982343,-1.7629485,0.6102744,0.18742171,-0.50271285,-0.6451631,-0.16684021,-0.6948304,-0.7774229,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2494,-0.11811316,0.11596064,-0.32982343,0.6426907,-1.0927974,0.1598296,0.31534904,0.5739014,0.18786201,-0.21415906,-0.2834604,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
36,1.9096762,0.019893818,-0.32982343,-0.8881707,0.9508888,-0.6375833,-0.3697778,0.10949586,-0.10535851,-0.8619087,-0.70298797,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
304,-1.1320078,-0.65257394,-0.32982343,0.6426907,-0.87383103,-0.62930566,-0.54361594,0.14819635,-0.039147418,-0.6871191,0.5896714,-0.23662654,-0.15999371,-2.2377,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
1049,0.21985172,-0.9407745,-0.32982343,-1.2162124,-0.24126153,-0.16330507,-0.65041846,-0.8967162,-0.5562244,0.25937223,-0.038912296,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
2860,-0.9630254,-0.7486408,-0.32982343,0.20530173,-1.0198087,-0.17779788,-0.3576928,-0.57655776,1.4596306,-0.5075002,-0.48973763,0.22734557,-0.15999371,-2.2377,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
