,city,bd,total_transactions,total_activity,time_on_platform_months,num_25,num_50,num_75,num_985,num_unq,total_secs,payment_method_id,payment_plan_days,is_auto_renew,is_cancel,discount,amt_per_day,membership_duration,gender_male,registered_via_13,registered_via_3,registered_via_4,registered_via_7,registered_via_9,is_churn
205,0.06292504,-0.45816812,-0.30047292,-0.05447085,-0.47483698,-0.51101655,0.2965817,-0.018449446,-0.16434465,-0.5363295,-0.4699042,0.1889407,-0.17525288,-2.247427,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,1.0,0.0,0.0,0.0,0
2520,-0.9541388,-0.29858148,-0.30047292,-0.80185544,-0.7422412,0.45393777,0.260022,-0.65880364,-0.40888247,-0.54957473,-0.7649067,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-0.7298693,-0.22279501,0.0,0.0,0.0,0.0,1.0,0.0,0
2732,0.7409676,0.020591825,-0.30047292,-1.8695477,-1.3742874,0.78923637,-0.23614496,0.8095948,0.013501017,0.025647156,0.13251968,-0.7333725,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,1.0,0.0,0.0,0.0,0
1072,0.4019463,-0.09909817,1.7694516,0.6929137,1.8588723,-0.26927572,-0.281945,-0.06176256,-0.13812384,3.8370454,4.1289506,-1.8862641,-0.17525288,0.44980666,-0.16804218,12.775367,-3.663927,-0.56862515,1.0,0.0,0.0,0.0,0.0,1.0,0
1967,0.4019463,0.57914513,-0.30047292,1.2267598,1.7130154,-0.12191068,0.1095714,0.9922987,0.613013,0.6567676,0.50518405,-0.7333725,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
1464,0.4019463,-0.0592015,-0.30047292,-1.0153939,1.0323503,-0.33736712,0.0020151725,-0.7007579,-0.09913458,-0.819929,-0.89178246,-0.7333725,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
815,0.4019463,-0.33847815,-0.30047292,1.0132214,-0.5720749,-0.4178388,-0.19508284,3.6523566,2.5186722,-0.61329544,0.18839423,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,1.0,0.0,0.0,0.0,0
85,-1.1236495,-0.41827145,-0.30047292,-0.37477854,-0.8637885,-0.12612897,0.8058057,1.0455874,0.013501017,-0.45160726,-0.45670843,0.1889407,-0.17525288,-2.247427,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,1.0,0.0,0.0,0.0,0
1075,-0.1065856,-0.13899483,-0.30047292,-0.16124007,-0.88809794,-0.54301697,-0.5669229,-0.9384986,-0.42452633,-0.76048946,-0.5713325,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.18877892,0.0,0.0,1.0,0.0,0.0,0.0,0
2365,0.4019463,1.4568717,-0.30047292,-1.6560092,0.15720929,-0.5385463,-0.5338451,0.8095948,-0.12729348,-0.66461915,-0.6471122,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.13775481,1.0,0.0,0.0,0.0,1.0,0.0,0
1389,-1.1236495,-0.09909817,-0.30047292,-0.16124007,1.640087,0.28852367,0.06155522,0.3201287,0.26380235,0.011266583,-0.36378044,-0.7333725,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
1167,0.4019463,-0.69754815,-0.30047292,-0.16124007,-0.7422412,-0.26583678,-0.5007673,-0.86857486,-0.29937565,-0.61668396,-0.432622,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
680,-0.9541388,0.22007515,-0.30047292,-1.122163,1.9074912,-0.65031254,-0.5007673,-0.79865116,-0.29937565,-0.9306593,-0.88386023,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
1462,0.4019463,0.060488492,-0.30047292,-0.6950862,-0.25605175,0.027850498,0.13025524,-0.4974412,-0.2897487,-0.5932695,-0.018504603,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.22279501,1.0,0.0,0.0,0.0,1.0,0.0,0
1343,-0.9541388,-0.21878816,-0.30047292,-0.80185544,-1.1555022,-0.55195826,-0.48422843,-0.55391806,-0.40888247,-0.28712976,-0.37932894,-0.27221587,-0.17525288,-2.247427,-0.16804218,-0.07770046,1.4387815,-0.23980305,1.0,0.0,0.0,1.0,0.0,0.0,0
1646,-0.9541388,0.020591825,-0.30047292,0.37260604,-0.11019489,-0.6837452,-0.5726756,-0.7500086,-0.353789,-0.41233432,-0.4385989,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
79,1.7580315,-0.019304836,0.7344893,-1.2289324,0.035661936,-0.75984347,-0.75712025,-1.0783461,-0.33848524,0.21439184,0.12861101,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.1258698,1.0,0.0,1.0,0.0,0.0,0.0,0
875,-0.27609622,0.10038515,0.7344893,-1.4424708,1.1052787,-0.57878214,-0.037678145,0.18028116,-0.361951,-0.29791516,-0.4174489,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.27894217,0.0,0.0,0.0,0.0,0.0,1.0,0
147,0.57145697,-0.1788915,-0.30047292,0.052298374,0.05997141,3.605745,1.2821258,1.5018399,0.4640434,0.81729627,-0.31945628,-1.8862641,-0.17525288,-2.247427,-0.16804218,-0.07770046,1.4387815,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
34,0.7409676,0.2599718,-0.30047292,-1.7627784,0.40030402,-0.20324765,-0.037678145,-0.65880364,0.388953,-0.34105682,-0.34681344,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
2549,-1.1236495,-0.21878816,-0.30047292,0.7996829,-0.9853358,-0.35823014,0.42541105,-0.2858771,-0.17422497,0.4738409,1.0684651,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,1.0,0.0,0.0,0.0,0
69,-1.1236495,-0.0592015,-0.30047292,-1.2289324,-1.0825738,-0.0959521,2.9641318,0.96692324,0.15429553,-0.5783358,-0.7983871,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.23980305,0.0,0.0,1.0,0.0,0.0,0.0,0
2845,0.4019463,0.29986846,-0.30047292,0.5861445,-0.40190858,-0.48221618,-0.09324887,-0.021099228,-0.3244058,0.41133338,0.21934812,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-2.0055468,-0.23980305,1.0,0.0,0.0,0.0,1.0,0.0,0
2062,1.9275421,-0.4980648,0.7344893,0.37260604,-1.25274,-0.5717846,-0.33969283,-0.3122252,-0.280331,-0.7162015,-0.48396015,-0.041637596,-0.17525288,0.44980666,4.09676,-0.07770046,0.12058189,-0.32484323,1.0,0.0,0.0,0.0,0.0,1.0,1
1055,-0.9541388,-0.1788915,-0.30047292,1.0132214,0.7649461,0.15933737,0.07182073,-0.036723502,0.1688605,0.082921445,-0.15880448,-0.27221587,-0.17525288,-2.247427,-0.16804218,-0.07770046,1.4387815,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,1
1969,-1.2931601,-0.21878816,0.7344893,-0.48154777,1.0809692,-0.1925181,0.20048197,0.4320067,0.05104625,0.004076336,-0.16074426,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.07822667,1.0,0.0,0.0,0.0,0.0,1.0,0
527,0.7409676,-0.21878816,0.7344893,0.37260604,1.4456114,0.6317918,-0.46912768,-0.038610555,-0.18238696,-0.27165502,-0.6037336,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.040829603,0.0,0.0,0.0,0.0,0.0,1.0,0
1888,0.4019463,0.4195585,2.804414,-1.122163,0.6920177,-0.54301697,-0.4346117,0.0404337,0.013501017,0.056804977,-0.3120811,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,1.2611564,0.0,0.0,0.0,0.0,0.0,1.0,1
1403,0.23243569,-0.2586848,10.04915,0.47937527,-0.20743279,0.15887491,1.1779308,1.6486799,0.8348022,0.20001134,-0.12646364,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,-0.06883667,9.968114,0.0,0.0,0.0,0.0,1.0,0.0,0
1588,0.7409676,0.10038515,-0.30047292,-0.05447085,-1.3256685,0.9290029,-0.5808504,0.24652475,-0.075421825,-0.5999067,-0.6123959,0.1889407,3.5735104,-2.247427,-0.16804218,-0.07770046,-0.36679247,2.6515636,1.0,0.0,0.0,1.0,0.0,0.0,1
1734,-0.27609622,-0.33847815,-0.30047292,0.47937527,-0.45052752,-0.5653702,-0.33537835,-0.18681848,-0.3150195,0.04002773,-0.028144164,0.1889407,-0.17525288,-2.247427,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,1.0,0.0,0.0,0.0,0
2815,0.7409676,-0.0592015,-0.30047292,-0.80185544,-0.6206938,-0.7799614,-0.7323119,-0.86857486,-0.45581397,-0.83359057,-0.7542746,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-2.0055468,0.20240597,0.0,0.0,0.0,0.0,1.0,0.0,0
1638,1.9275421,0.57914513,-0.30047292,-1.4424708,-0.76655066,-0.63242996,-0.13691159,-0.86857486,-0.17422497,-0.9809912,-0.13431714,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.22279501,1.0,0.0,0.0,0.0,1.0,0.0,0
565,0.7409676,0.020591825,0.7344893,-1.2289324,0.13289982,-0.71960765,-0.16171992,-0.7636893,0.08389827,-0.99357414,-0.8988015,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.14287785,0.0,0.0,0.0,0.0,0.0,1.0,0
1183,0.4019463,0.33976516,-0.30047292,-1.2289324,1.2754451,-0.84031516,-0.8315453,-0.7636893,-0.26808798,0.49481252,0.61206055,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
1919,-1.1236495,1.2174917,-0.30047292,-1.7627784,-1.1068832,2.7473805,-0.8315453,-1.0783461,-0.54967695,-0.32667622,-0.87569284,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-2.0055468,-0.22279501,0.0,0.0,0.0,0.0,1.0,0.0,0
310,-1.1236495,-0.13899483,-0.30047292,-0.37477854,-0.7179317,0.638352,0.24761783,0.41627377,-0.40888247,-0.3599313,-0.6642308,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
1386,-0.27609622,-0.09909817,-0.30047292,-0.80185544,1.7130154,-0.20324765,-0.18652824,-0.65880364,-0.08036199,-0.70416564,-0.48490223,-1.4251075,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
381,1.9275421,-0.33847815,-0.30047292,-1.7627784,-0.6206938,-0.25689545,-0.037678145,-1.0783461,-0.54967695,-0.8587565,-0.9306032,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.23980305,1.0,0.0,1.0,0.0,0.0,0.0,0
1703,-1.1236495,-0.3783748,-0.30047292,-0.588317,-1.1068832,-0.50980645,-0.06603058,-0.5389344,-0.34854198,-0.1746533,0.098685235,0.1889407,-0.17525288,-2.247427,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,1.0,0.0,0.0,0
1780,-0.78462815,0.14028183,-0.30047292,-1.6560092,-1.0582643,-0.45807466,-0.08729487,-1.0783461,-0.26808798,-0.3087006,-0.21447363,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-2.0055468,-0.22279501,1.0,0.0,0.0,0.0,1.0,0.0,0
1563,-0.4456069,-0.13899483,-0.30047292,0.1590676,-1.0582643,-0.70906967,-0.4062593,-0.41906512,0.013501017,-0.36981788,-0.45306286,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-2.0055468,-0.22279501,0.0,0.0,0.0,0.0,1.0,0.0,0
1243,0.7409676,0.020591825,-0.30047292,-0.6950862,-0.88809794,0.21355438,0.1760553,0.47073367,-0.073141746,0.498546,0.10885068,-1.8862641,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.22279501,1.0,0.0,1.0,0.0,0.0,0.0,0
1625,-0.4456069,-0.019304836,0.7344893,0.052298374,-1.4472158,1.8031794,0.92488575,0.62080073,-0.18361129,0.98770577,0.4768982,-1.8862641,-0.17525288,0.44980666,-0.16804218,9.5621,-2.3882499,-0.48641962,0.0,0.0,0.0,1.0,0.0,0.0,0
1093,-0.4456069,0.33976516,-0.30047292,0.37260604,-0.25605175,-0.7677157,-0.49501467,-0.3122252,-0.23135899,-0.74996454,-0.6506752,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.22279501,1.0,0.0,0.0,0.0,1.0,0.0,0
596,-1.1236495,0.18017848,-0.30047292,-1.2289324,-0.23174226,-0.619018,-0.45942006,-0.9210177,-0.19769073,-0.2224173,-0.20613627,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.23980305,0.0,0.0,1.0,0.0,0.0,0.0,0
61,0.4019463,-0.45816812,-0.30047292,0.9064522,-0.5720749,0.3064063,-0.384995,-0.26922858,0.03361451,-0.50283796,-0.6571781,0.1889407,3.5735104,-2.247427,-0.16804218,-0.07770046,-0.36679247,2.5665233,0.0,0.0,1.0,0.0,0.0,0.0,1
1892,0.4019463,0.22007515,-0.30047292,0.37260604,2.1262765,-0.69774026,-0.4432407,-0.64056265,-0.304817,0.7487386,2.4811516,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
389,0.4019463,0.14028183,-0.30047292,-0.37477854,0.7892556,-0.54860526,-0.45942006,-0.6850251,-0.23288935,-0.3868948,-0.41695455,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
2837,0.4019463,0.020591825,0.7344893,-1.2289324,1.0080409,0.9501797,0.06155522,-0.29170406,-0.40888247,-0.48665985,-0.7435292,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.10886176,1.0,0.0,0.0,0.0,0.0,1.0,0
2565,-0.9541388,0.6190418,-0.30047292,-0.80185544,1.4456114,-0.2971313,-0.4346117,0.28516683,0.43588454,-0.66821426,-0.6404535,-1.4251075,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
2824,0.4019463,0.57914513,0.7344893,-0.37477854,-0.0129570095,-0.62907696,-0.45942006,-0.7636893,-0.056896232,0.74826974,0.63131696,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.09523471,1.0,0.0,1.0,0.0,0.0,0.0,0
492,-0.9541388,0.060488492,-0.30047292,0.47937527,-0.5234559,-0.59219414,-0.36018667,-0.5014753,-0.29155374,-0.67360693,-0.18701862,-0.041637596,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,1.0,0.0,0.0,0.0,0
2239,-1.1236495,-0.33847815,-0.30047292,-0.90862465,-1.0825738,-0.65193826,-0.39852685,-0.84950477,-0.396083,-0.5489211,-0.6222571,-3.500312,3.2327137,-2.247427,-0.16804218,-0.07770046,-0.55269206,3.8251183,1.0,0.0,0.0,1.0,0.0,0.0,1
578,-0.4456069,-0.09909817,-0.30047292,1.0132214,1.1538976,-0.38454017,-0.092427656,-0.47073296,-0.08359862,-0.43924123,-0.47312558,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.18877892,1.0,0.0,0.0,0.0,0.0,1.0,0
1069,-0.9541388,-0.09909817,-0.30047292,0.9064522,-1.1798116,-0.6477579,-0.810281,-0.98844415,-0.469223,-0.03136143,-0.104484774,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.12074677,0.0,0.0,0.0,1.0,0.0,0.0,0
2012,-0.4456069,-0.1788915,-0.30047292,-0.2680093,-1.0339547,-0.6166512,-0.30619204,-0.6341247,-0.085883334,-0.8942849,-0.7620371,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-2.0055468,-0.22279501,0.0,0.0,0.0,0.0,1.0,0.0,0
1182,-1.2931601,-0.0592015,-0.30047292,-1.0153939,-0.7422412,-0.72363114,0.5378755,0.3061439,-0.38072357,0.98770577,0.73475873,-0.27221587,-0.17525288,-2.247427,-0.16804218,-0.07770046,1.4387815,-0.23980305,0.0,0.0,1.0,0.0,0.0,0.0,0
1874,-0.9541388,-0.29858148,-0.30047292,-1.3357016,1.2754451,-0.0729602,-0.32120213,0.18028116,-0.469223,1.1257591,0.8955762,-0.27221587,-0.17525288,-2.247427,-0.16804218,-0.07770046,1.4387815,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
2688,0.4019463,-0.21878816,-0.30047292,1.2267598,0.5461608,0.013074022,0.1095714,0.18028116,0.086169146,0.66650933,0.49327937,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
1109,-0.27609622,-0.41827145,-0.30047292,1.2267598,-1.3256685,0.20516774,2.9713342,2.8599393,0.576679,1.0422592,0.7686716,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-2.0055468,-0.22279501,1.0,0.0,0.0,0.0,1.0,0.0,0
2493,0.4019463,-0.09909817,-0.30047292,1.0132214,-0.0129570095,0.558921,-0.687828,-0.7311385,-0.41373745,-0.24436004,-0.6197147,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.20578697,0.0,0.0,0.0,0.0,1.0,0.0,0
2032,0.4019463,0.18017848,-0.30047292,0.47937527,-1.25274,-0.35748506,0.28483033,0.39005232,-0.17422497,-0.7527,-0.75209105,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.18877892,1.0,0.0,0.0,1.0,0.0,0.0,0
2067,0.7409676,0.18017848,-0.30047292,0.052298374,1.1052787,-0.35346144,-0.057524875,0.11734978,0.29509002,-0.48773837,-0.48980454,-0.7333725,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
2718,0.57145697,-0.29858148,-0.30047292,0.47937527,-0.7179317,0.004637501,-0.06248654,0.44249523,0.24815851,0.2629262,-0.04088797,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.22279501,1.0,0.0,0.0,0.0,1.0,0.0,0
1561,-0.9541388,0.2599718,0.7344893,-0.588317,-0.25605175,-0.31437525,-0.06603058,-0.17932661,0.013501017,-0.32873058,-0.2965123,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.023821564,1.0,0.0,0.0,0.0,0.0,1.0,0
1234,1.0799888,-0.09909817,-0.30047292,-0.588317,-0.15881383,-0.7627175,-0.70395947,-0.98844415,-0.34854198,0.7282396,0.5273244,-0.041637596,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,1.0,0.0,0.0,0.0,0
2234,0.23243569,0.4195585,-0.30047292,0.7996829,-1.3985969,-0.63839084,-0.36845613,-0.33249292,-0.29937565,-0.5679499,-0.42988628,-0.9639508,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
1986,-0.78462815,-0.21878816,-0.30047292,1.1199906,-1.0096453,-0.48758093,-0.355225,-0.15535276,-0.2868606,-0.6416102,-0.36785245,0.1889407,-0.17525288,-2.247427,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,1.0,0.0,0.0,0.0,0
2340,0.06292504,-0.13899483,-0.30047292,0.7996829,-0.08588542,-0.7397256,-0.6992341,-0.9384986,-0.42452633,-0.7325272,-0.59593654,-0.041637596,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,1.0,0.0,0.0,0.0,0
1208,0.4019463,-0.13899483,-0.30047292,-1.7627784,-0.91240746,1.2988904,2.7408566,1.4389085,0.20122705,-0.1972513,-0.74798954,0.1889407,-0.17525288,-2.247427,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,1.0,0.0,0.0,0.0,0
1312,-0.27609622,-0.2586848,-0.30047292,0.1590676,1.7130154,-0.57878214,0.047379006,-0.23926124,-0.04013498,-0.9409311,-0.70772314,-0.7333725,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
2661,-0.9541388,1.0579051,-0.30047292,-1.54924,2.0776575,-0.35346144,-0.59338516,0.18028116,-0.4370414,-0.72070324,-0.78473806,-0.7333725,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
2105,-1.6321814,-0.0592015,-0.30047292,-1.122163,-1.0582643,1.6028944,0.55772215,0.59982365,0.20122705,0.032837402,-0.6208812,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.23980305,0.0,0.0,0.0,1.0,0.0,0.0,0
1111,0.4019463,3.0527382,-0.30047292,-0.588317,0.42461348,-0.7742134,-0.70395947,-0.80864024,-0.34854198,-0.45507398,-0.17841503,-0.27221587,-0.17525288,-2.247427,-0.16804218,-0.07770046,1.4387815,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
2242,0.23243569,0.53924847,-0.30047292,-1.9763169,-0.20743279,0.7087647,-0.23614496,1.4389085,-0.54967695,0.65120095,3.2228358,-1.4251075,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
2178,-1.1236495,-0.41827145,-0.30047292,-0.90862465,-1.3985969,-0.564151,-0.34439954,-0.04856016,-0.19129099,2.5141354,1.7725589,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.22279501,0.0,0.0,0.0,1.0,0.0,0.0,0
920,0.06292504,-0.4980648,-0.30047292,-0.37477854,-0.7179317,-0.54860526,-0.64548266,-0.8423535,-0.26808798,-0.702368,-0.58774644,0.1889407,-0.17525288,-2.247427,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
1192,0.7409676,-0.0592015,-0.30047292,0.7996829,1.7859439,-0.2688172,-0.2802487,0.3201287,-0.2368003,-0.35703522,-0.39318588,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
1809,0.57145697,1.2174917,0.7344893,0.6929137,0.011352463,1.4020592,2.3515563,0.51914227,0.035161726,1.3298522,0.96644735,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.11224275,0.0,0.0,0.0,0.0,0.0,1.0,0
1901,0.7409676,-0.0592015,-0.30047292,1.2267598,-0.839479,-0.15825278,0.032745555,0.62689084,0.12250324,0.27684292,0.03444012,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-0.7298693,-0.23980305,1.0,0.0,0.0,0.0,1.0,0.0,0
433,0.7409676,-0.33847815,-0.30047292,0.2658368,-0.79086006,-0.4836793,-0.23614496,-0.2774015,-0.21688999,-0.6038286,-0.5969273,-1.8862641,-0.17525288,-2.247427,-0.16804218,-0.07770046,1.4387815,-0.23980305,0.0,0.0,1.0,0.0,0.0,0.0,0
1729,1.9275421,0.18017848,-0.30047292,-0.16124007,-0.5477654,1.4777162,-0.20306714,-0.3791087,-0.049074315,-0.20923513,-0.74521595,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,1.0,0.0,0.0,0.0,0
2384,0.23243569,-0.21878816,-0.30047292,0.9064522,-0.15881383,1.0134075,0.74201274,1.3040557,0.43588454,-0.03290224,-0.38336906,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
1515,-0.9541388,-0.0592015,-0.30047292,0.47937527,1.0809692,-0.6726658,-0.65788686,-0.6063609,-0.45581397,-0.17388295,-0.2605786,-0.041637596,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.22279501,1.0,0.0,0.0,0.0,0.0,1.0,0
1543,1.9275421,-0.1788915,-0.30047292,-0.588317,-1.3985969,-0.360359,-0.6189023,-0.80864024,-0.469223,0.3738619,0.80243504,-1.8862641,-0.17525288,-2.247427,-0.16804218,-0.07770046,1.4387815,-0.23980305,1.0,0.0,0.0,1.0,0.0,0.0,0
982,-1.1236495,-0.019304836,0.7344893,-1.122163,1.1782072,-0.8470211,-0.6992341,-1.0783461,-0.361951,-0.93545276,-0.842728,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.2619341,0.0,0.0,0.0,0.0,0.0,1.0,0
2470,0.06292504,-0.1788915,0.7344893,1.2267598,-0.32898015,-0.25689545,0.14798428,0.46448734,0.6856812,0.87943417,1.123137,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.044210594,0.0,0.0,0.0,0.0,0.0,1.0,0
1598,0.4019463,-0.09909817,-0.30047292,1.0132214,1.1052787,-0.0959521,0.15394495,0.22368205,0.14944051,-0.6103202,-0.534588,-0.7333725,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
1380,0.4019463,-0.3783748,-0.30047292,-0.16124007,-0.79086006,-0.7397256,-0.6992341,-0.5189562,-0.42452633,-0.4632915,-0.46747306,-0.27221587,-0.17525288,-2.247427,-0.16804218,-0.07770046,1.4387815,-0.23980305,1.0,0.0,1.0,0.0,0.0,0.0,0
2793,0.4019463,0.6988351,-0.30047292,-1.6560092,0.18151876,-0.8201972,-0.6826952,-1.0783461,-0.54967695,-1.0097523,-0.7509345,-0.7333725,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
2538,0.4019463,-0.09909817,-0.30047292,-0.90862465,-0.15881383,0.25519702,-0.50678146,-0.5062428,-0.396083,-0.23516366,-0.4788507,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
1927,-0.78462815,-0.2586848,0.7344893,0.37260604,1.5671586,-0.29188314,0.28159449,0.016112357,-0.010984977,0.47863442,0.27235478,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.17689392,1.0,0.0,0.0,0.0,0.0,1.0,0
