,msno,city,bd,gender,registered_via,is_churn,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,is_cancel
108,HQqrgSZ6oB8Nr2lMlkrDZ0tEjUBbMQh5AkjBBkoZ20M=,3,27,male,4,0,7.181818181818182,1.3636363636363635,1.2727272727272727,1.6818181818181819,22.727272727272727,32.45454545454545,6596.63940909091,39.0,30.0,149.0,149.0,1.0,0.0
109,DlZmqG1dEvSsRBW4UP6tAK4LbJXIMd3hJ6nnDUFqZmw=,22,23,female,9,0,3.7142857142857144,1.0,0.25,0.32142857142857145,16.071428571428573,11.142857142857142,4236.8201071428575,40.0,30.0,149.0,149.0,1.0,0.0
110,tVTCpJ7Ewutox70GH5oder58Rvy/uFb60+orGMUwX8w=,6,37,female,9,1,0.0,0.0,0.0,0.0,5.0,5.0,1501.178,32.0,410.0,1788.0,1788.0,0.0,0.0
111,ZrJGYfQ1V0FD0n3xpcBi+Lk1DYM2Y6AvcmespS5e+ZE=,13,29,female,3,0,2.125,0.0,0.25,0.5,8.375,7.5,2567.240875,40.0,30.0,149.0,149.0,1.0,0.0
112,4P5GbvpKqG7nClUebjUKlVI13bXlF235gNILsmTnCLM=,4,24,female,9,0,2.5,0.0,0.0,0.3333333333333333,27.333333333333332,28.666666666666668,7029.678,40.0,30.0,149.0,149.0,1.0,0.0
113,no8pq6RDs6dDvPwcr+ip7sv9JK8ySYb3mxDv8Qy80EM=,13,27,male,9,0,0.5,0.0,0.0,0.0,15.5,16.0,3971.8265,37.0,30.0,149.0,149.0,1.0,0.0
114,baonPePZTuFVl9e+M91jWQyj0+12Ywl+hhxYEAgqhdA=,4,28,male,9,1,2.4705882352941178,1.2941176470588236,1.0588235294117647,1.1176470588235294,6.529411764705882,10.058823529411764,2322.607411764706,36.0,30.0,180.0,180.0,0.0,0.0
115,5DgIuAoV17B+y+UUzUp8OSzWJbIXmdIFTADJjt8A3y0=,4,38,male,9,0,4.25,2.75,1.125,1.25,10.25,15.5,2968.177875,34.0,30.0,149.0,149.0,1.0,0.0
116,EWfTcLmAFvfKeFWi8lzkNDrae9j5PJ7sGQEI1qZnp0k=,12,31,male,7,0,2.217391304347826,0.9130434782608695,0.5217391304347826,1.0,18.0,17.695652173913043,4959.1030434782615,41.0,30.0,149.0,149.0,1.0,0.0
117,GOR9txTS9ME6Uj83eqERXcPQgtRv7sAfWfTptFpvJqw=,13,30,male,9,0,7.612903225806452,1.096774193548387,0.7419354838709677,1.5483870967741935,105.83870967741936,76.74193548387096,24408.56329032258,33.0,30.0,149.0,149.0,1.0,0.0
118,Msh1E3hVfdyl56pNRVipb4KEfr/22GsC3HUmXyodUoU=,5,36,female,7,0,1.375,0.1875,0.3125,0.375,3.3125,4.875,972.639625,41.0,30.0,129.0,129.0,1.0,0.0
119,KwlPUorPDqUHlBu4w/LVUBrFPDqTNTBwcJ08ZvBbbRo=,13,20,male,3,0,3.090909090909091,1.1818181818181819,0.5454545454545454,0.6818181818181818,52.13636363636363,30.136363636363637,12687.903545454546,40.0,30.0,149.0,149.0,1.0,0.0
120,MhRH88FQhBiCItDh3juzwfcdpC+ldsXNJhrDVRWOy48=,22,22,female,9,0,3.0,1.56,1.04,0.64,69.84,65.76,17469.8904,37.0,30.0,149.0,149.0,1.0,0.0
121,QNtnSgdZXLsEe576nftRdVxY+eJJtXzbueL/+/aHJCQ=,4,44,female,7,0,2.3333333333333335,1.1666666666666667,0.5,0.3333333333333333,31.166666666666668,15.666666666666666,3297.3849999999998,41.0,30.0,99.0,99.0,1.0,0.0
122,53Z9HGFHplQkRhPTl9WgCYYoXvSQzLz6v5VbMfgdAuk=,13,31,male,7,0,8.19047619047619,1.1904761904761905,1.0952380952380953,2.0476190476190474,8.238095238095237,15.619047619047619,2746.085952380952,41.0,30.0,129.0,129.0,1.0,0.0
123,hwTT9mcGsS5HHDu7BeqDs5Rp5zsuHRfpzG/uNYRSACA=,15,37,male,3,0,3.111111111111111,0.8888888888888888,0.6666666666666666,0.6111111111111112,59.05555555555556,31.555555555555557,14457.967888888888,39.0,30.0,149.0,149.0,1.0,0.0
124,K6fja4+jmoZ5xG6BypqX80Uw/XKpMgrEMdG2edFOxnA=,13,35,female,7,1,0.6,0.4666666666666667,0.26666666666666666,0.26666666666666666,64.13333333333334,36.53333333333333,15992.149399999998,41.0,30.0,99.0,99.0,1.0,0.125
125,/sEU+KGSLGGAMSupKnN33IDEDp1rhpUJa43WLOLN6V8=,12,35,female,9,0,3.4705882352941178,1.3529411764705883,1.588235294117647,1.2352941176470589,52.23529411764706,37.0,12988.958352941176,37.0,30.0,149.0,149.0,1.0,0.0
126,hw7yJYlQEiJ/od//kZEkLnCHntm6L8xXz7o8EITRcOg=,6,24,female,3,0,3.6666666666666665,2.3333333333333335,0.3333333333333333,0.3333333333333333,7.0,12.666666666666666,2126.2986666666666,40.0,30.0,149.0,149.0,1.0,0.0
127,pWnItiP/czoEMTgYyxUgqbS9OnftyaBpS4k7qX6P6aA=,20,24,female,9,0,9.0,1.0,0.5,1.0,5.0,15.5,1819.2385000000002,33.0,30.0,149.0,149.0,1.0,0.0
128,YIgnvFIfoOwRHgzuO1IJnriqRqIV97xfN4Zhn1OPdDc=,10,20,female,7,0,1.6,0.4,0.4,0.8,14.8,17.0,3941.5248,41.0,30.0,99.0,99.0,1.0,0.0
129,qTqXSUJaT+KROSTNJTvmjbXp6j0OjRusptyeMiLgA6I=,8,38,female,9,0,6.615384615384615,0.8461538461538461,0.6923076923076923,1.0769230769230769,8.615384615384615,14.23076923076923,2651.8179999999998,31.0,30.0,149.0,149.0,1.0,0.0
130,vGGoPhlpGEJe60oV95BFDQ3oILT7T6Qq7ithQqW5428=,15,21,male,7,1,3.5833333333333335,0.875,0.6666666666666666,0.3333333333333333,10.416666666666666,12.083333333333334,3026.9125,16.0,300.0,600.0,600.0,0.0,0.0
131,PFDDqFg6MN4T0Vm3kzeiB+u5OAQiDGZ+RvGKHrK9chI=,14,28,male,7,0,12.518518518518519,2.0,1.6666666666666667,1.1851851851851851,21.037037037037038,20.22222222222222,5605.911888888888,41.0,30.0,149.0,149.0,1.0,0.0
132,9xD/8lRjEatZZQHYuk0Lda1RmgLuTnfGJzGes5rJ18o=,5,36,male,9,0,1.5,0.5,0.0,0.16666666666666666,21.666666666666668,19.75,5822.180666666667,36.0,30.0,180.0,180.0,1.0,0.0
133,BRvL1yROHFdERqpSykbFkiAHIdqcTigRKb4w3UypMIc=,5,22,female,7,0,4.6,1.3,1.0,0.4,20.733333333333334,21.033333333333335,5514.713266666667,41.0,30.0,149.0,149.0,1.0,0.0
134,uC4/hcbB9eTe2EPLZDvnRmWxhEFv2CfwP5qRhL6qFVE=,5,41,female,9,0,0.0,0.0,0.0,0.0,8.0,1.0,2231.899,33.0,30.0,149.0,149.0,1.0,0.0
135,NDMYw45xJvzSrWJky3m1/AGzVOlA8nMHkW0ecAxDxuU=,6,0,male,7,0,28.333333333333332,0.3333333333333333,1.0,0.6666666666666666,19.0,34.666666666666664,5490.388,41.0,30.0,145.8421052631579,145.8421052631579,1.0,0.05263157894736842
136,JKjeOYm0XcwMEfP7ojxDCjqgXVv1aqa9zIPt6paokUk=,13,29,male,9,0,10.37037037037037,2.185185185185185,1.8518518518518519,2.111111111111111,29.814814814814813,28.14814814814815,8503.871,39.0,30.0,149.0,149.0,1.0,0.0
137,/bI1eM4kV5uP1teCttA/81AWcDPXzkSzzmiE5ZIxXH0=,14,24,male,3,1,2.375,1.5833333333333333,0.6666666666666666,0.6666666666666666,12.416666666666666,15.25,3524.2599166666664,36.0,30.0,180.0,180.0,1.0,1.0
138,KinPyLjQzLloQQmKgHED1P8byMvgGv20O5Maw+arC/s=,5,26,male,9,0,2.2,0.35,0.55,0.55,21.4,21.4,5317.9888,40.0,30.0,149.0,149.0,1.0,0.0
139,ysRqDxoJ0MlY23sxg1et0g5x+ZvOqV1xW1Z7OOiOSyQ=,13,31,male,9,0,0.9090909090909091,0.6363636363636364,0.36363636363636365,0.2727272727272727,8.636363636363637,7.0,2311.847181818182,37.0,30.0,149.0,149.0,1.0,0.0
140,zWgvZoAvV0+tR3eZyCEBFdG+907Rx/CP8gp43TuApGI=,13,29,male,7,0,1.5517241379310345,0.8620689655172413,0.5172413793103449,0.7931034482758621,21.689655172413794,11.655172413793103,4075.975448275862,36.0,30.0,180.0,180.0,1.0,0.0
141,tsTMZoq4Dx0m0FKXkkWGpTrfU6dMm2TDOlAOxtH4dR0=,16,21,female,7,0,5.2,0.8,0.6,1.6,9.4,16.4,2713.987,41.0,30.0,149.0,149.0,1.0,0.0
142,8SU/S4TWC2Tx65ubUTIZ5ndQFXIuE814e/fALxaCyHM=,4,24,female,9,0,4.111111111111111,4.111111111111111,2.111111111111111,2.8333333333333335,48.27777777777778,48.888888888888886,12289.609666666667,37.0,30.0,149.0,149.0,1.0,0.0
143,pzmCpjmKQLjenNzf6g3+jXgkfmiQBo+P/e2yJOP5+y0=,22,32,male,7,0,10.1,2.2666666666666666,0.6666666666666666,0.3333333333333333,40.63333333333333,46.96666666666667,10241.838833333333,41.0,30.0,99.0,99.0,1.0,0.0
144,Mkfa6aZEwa33sMx6uk/a+qMBKrsOa5GwDJHYoydjc7A=,15,26,male,3,0,3.466666666666667,1.2666666666666666,0.8666666666666667,1.2,27.2,30.2,7147.391866666667,40.0,30.0,149.0,149.0,1.0,0.0
145,YTjyuJ0Y14Cp2xEQiXbHJ2RHMsNrz4RAw0YD29WrwEE=,14,29,male,3,0,4.3,1.1666666666666667,0.9666666666666667,0.7333333333333333,15.766666666666667,20.033333333333335,4336.0997333333335,40.0,30.0,149.0,149.0,1.0,0.0
146,ULQHSEn/gpdTPfCYZAcXHIFxWcKLc2HQhKYu9pfuxPU=,5,39,female,9,0,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,15.333333333333334,17.166666666666668,3574.253666666667,40.0,30.0,149.0,149.0,1.0,0.0
147,U91Oz/uqzef7o4rXnwDwaeqMmG+06fpy+vMmuzIsVwQ=,13,46,male,9,0,2.4166666666666665,1.6666666666666667,1.0,1.25,6.166666666666667,11.25,2147.4675,34.0,30.0,149.0,149.0,1.0,0.0
148,7t8adWHYW+KQIXzROQ0+Pgx7u5FI1NrtacjcswCcjTM=,13,22,female,9,0,5.870967741935484,2.0,1.2580645161290323,1.096774193548387,40.25806451612903,38.0,9775.84370967742,37.0,30.0,149.0,149.0,1.0,0.0
149,2Tjlq3xfAHRKjISI9CKAAM9kPNN0gv3fmkFw6pv+yd8=,15,35,male,3,0,3.4545454545454546,0.7272727272727273,0.4090909090909091,1.4545454545454546,15.272727272727273,19.5,4228.1260909090915,38.0,30.0,149.0,149.0,0.0,0.0
150,boVm34++Y3BGUtHvh8miQgxarUkgFg1MZn548F2qTBQ=,1,0,female,3,0,3.5833333333333335,2.6666666666666665,1.8333333333333333,2.0,27.25,34.375,8083.899708333333,38.0,30.0,149.0,149.0,0.0,0.0
151,4FvTDjNTab2XW8mc9ztiD/GN6nKRDg/MIS5Uq9rpy5I=,13,35,female,3,0,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.3181818181818182,26.40909090909091,17.09090909090909,7272.305681818182,40.0,30.0,149.0,149.0,1.0,0.0
152,a6BolGTei5y+Y7vTun5j7CfJaRL2kgilzyAAAzqlc9I=,22,0,female,3,0,17.838709677419356,3.838709677419355,2.4516129032258065,2.3225806451612905,38.0,58.0,11142.59677419355,36.0,30.0,180.0,180.0,1.0,0.0
153,K7LP9sl/UcGMKTX/QtVuTVYt8CzdqZ4DJVekXN3rzjQ=,14,21,female,3,0,7.55,3.0,0.9,1.15,19.7,22.1,5510.33125,29.0,30.0,180.0,180.0,1.0,0.0
154,Yv9tw/akHoA9oyTY/DIkk2SClSmtcdIlqbHYTSVql00=,13,23,male,7,0,5.444444444444445,1.7037037037037037,1.3333333333333333,1.5555555555555556,14.666666666666666,17.185185185185187,4488.606555555555,41.0,30.0,100.0,100.0,1.0,0.0
155,rDHCbdaI07agahgE5FKD98HcgSrnzvCkqjEwsj5dwEM=,22,37,male,9,0,0.0,0.0,0.0,7.290322580645161,406.5806451612903,79.6774193548387,73261.72825806451,28.0,30.0,150.0,150.0,0.0,0.0
156,I9G6QmFSrj5Hpu1qzSgh/ql9/U+YuBskAqCkMmcU7gw=,15,37,male,9,0,1.8695652173913044,0.782608695652174,0.6521739130434783,0.8260869565217391,71.0,51.65217391304348,14986.929260869567,39.0,30.0,149.0,149.0,1.0,0.0
157,L26I78nOQW9IY9VB2LM3Shl4UmJJSGCeTcLbNqxCvNM=,4,37,male,9,0,3.3333333333333335,2.0,0.0,0.0,37.0,41.666666666666664,9591.265000000001,39.0,30.0,149.0,149.0,1.0,0.0
158,THkHehSmqnUv+e7kdM2e1Swm6UdMN+DHE3yIeEIyEAM=,13,53,female,9,0,6.25,1.3333333333333333,0.9166666666666666,1.5,14.083333333333334,18.0,3951.8165833333333,36.0,30.0,180.0,180.0,0.0,0.0
159,c5tvJW1BOjhYuYcbVo+pyOKSlccfXFe+eMr1DEfVMY8=,6,37,female,3,0,6.0,0.5,2.0,1.0,8.5,13.0,2782.532,40.0,30.0,149.0,149.0,1.0,0.0
160,pDyOzjF06s4z1RQj+Ekv40OgfyfTtu9S745LXZYEsXU=,13,59,male,4,0,0.3333333333333333,0.1111111111111111,0.05555555555555555,0.0,10.61111111111111,9.833333333333334,2482.1002777777776,39.0,30.0,149.0,149.0,1.0,0.0
161,hLURpM1jKE/47ohBIoGNHsKiwgRVNKgGDCZF9rYxkNo=,14,46,male,9,0,0.6666666666666666,0.5333333333333333,0.2,0.2,18.666666666666668,19.6,4439.563933333334,19.0,30.0,149.0,149.0,1.0,0.0
162,XlgFvuxgTc8DWDlJMusvCnQzdviKInXxHCgk7CI0dY0=,13,37,male,7,0,1.8461538461538463,0.07692307692307693,0.07692307692307693,0.07692307692307693,9.846153846153847,10.538461538461538,2296.727076923077,41.0,30.0,139.0,139.0,1.0,0.0
163,M8ZTk2p3umozTo72vVHbRbddnyv7rl3yW4R7Gj45cxc=,5,41,male,9,0,1.8,0.9,0.1,0.3,29.8,31.3,7231.3775000000005,34.0,30.0,149.0,149.0,1.0,0.0
164,qwa/L16SmeH0tMPCocrBKGIuZMOeZUHQQuteIRAxAk0=,13,24,male,4,0,3.6333333333333333,1.2333333333333334,0.6666666666666666,0.5666666666666667,15.433333333333334,16.1,4352.724700000001,39.0,30.0,149.0,149.0,1.0,0.0
165,YppJLyQDMrbjVz8mwsrp1/QWvHGDOIkwFWU9bZ1irCM=,22,51,male,9,0,3.6666666666666665,1.0333333333333334,0.8333333333333334,2.066666666666667,153.16666666666666,147.0,39371.267,27.0,30.0,149.0,149.0,1.0,0.0
166,Ki6r0vi/Nlnwb2H1wjTmJKg8yBs4KcfRyUXVchRrrBk=,11,22,male,4,0,14.566666666666666,1.7,1.2333333333333334,1.6,74.46666666666667,80.93333333333334,19968.15813333333,38.0,30.0,149.0,149.0,0.0,0.0
167,ZRktcXUHTcHX3H6eLrE1zgxnKXoQ7OizMtvrx8ZUYmo=,13,19,male,7,0,7.6,2.1666666666666665,1.3666666666666667,1.4333333333333333,21.5,24.266666666666666,5821.891366666667,41.0,30.0,99.0,99.0,1.0,0.0
168,6EhR5VFxGGdg/4fEh+AVkRH7AT1vE0KS1n0H9qmNnzo=,21,55,male,9,0,1.12,0.4,0.64,0.32,134.2,129.92,33252.47896,19.0,30.0,149.0,149.0,1.0,0.0
169,DAg39ywNd8u3n0DyRNsrBnDDBYURpJPXH7hAQ+fefLA=,4,25,female,9,0,3.096774193548387,1.6129032258064515,1.1935483870967742,2.129032258064516,88.96774193548387,90.03225806451613,21377.40625806452,39.0,30.0,149.0,149.0,1.0,0.0
170,lxc4JvTknAG8fepuToVG8qmMNf8ZRyLm139xWa3yF9k=,15,20,female,7,0,3.1481481481481484,0.6666666666666666,0.48148148148148145,0.6296296296296297,27.814814814814813,27.25925925925926,6070.247666666667,41.0,30.0,149.0,149.0,1.0,0.0
171,pHncND203WKqlJGzRipZySpukPCD7UzEPE8y36vhS9w=,5,35,male,4,0,3.3333333333333335,0.1111111111111111,0.1111111111111111,0.2222222222222222,10.444444444444445,10.555555555555555,2696.678111111111,36.0,30.0,180.0,180.0,1.0,0.0
172,T1LcLqAkwBCyC7g9R2LP7714YAOpGesX+F49us/Dc5E=,13,40,male,9,0,0.0,0.0,1.0,0.0,0.0,1.0,156.578,36.0,30.0,180.0,180.0,1.0,0.0
173,NTRVLltpX7D5Jw6M80lq0zYtf3e357GyQDADpFvsB7o=,4,21,female,3,0,5.576923076923077,1.3461538461538463,1.3846153846153846,1.0769230769230769,19.384615384615383,25.96153846153846,5439.204846153846,39.0,30.0,149.0,149.0,1.0,0.0
174,Oo+KAhmVCuYCnf3BZC0Z9XcLnuz0GnCS0DQaOSg6DsA=,4,30,female,7,0,8.454545454545455,1.3181818181818181,0.7727272727272727,0.5,7.863636363636363,17.09090909090909,2287.099090909091,41.0,30.0,149.0,149.0,1.0,0.0
175,MPzxmL+yYNq/FJotuuhB2J04fC228SyI45AB94f3Mh0=,11,33,female,9,0,7.857142857142857,0.7142857142857143,0.2857142857142857,0.2857142857142857,13.285714285714286,19.142857142857142,3217.0655714285713,40.0,30.0,149.0,149.0,1.0,0.0
176,rF9WHdnbqg/s0LBjY4RfQ8znygzD/oLhSl3CBrB+oww=,13,26,male,9,0,2.0,0.8333333333333334,1.1666666666666667,1.5833333333333333,20.75,14.25,5933.883083333333,39.0,30.0,149.0,149.0,1.0,0.0
177,xr/U6rpanCMY0WHnazCjCGDpGsoxTs3h6wrCxlo9Hps=,5,26,male,7,0,4.111111111111111,0.3333333333333333,0.6666666666666666,0.4444444444444444,19.11111111111111,17.0,4836.578111111111,41.0,30.0,99.0,99.0,1.0,0.0
178,VeuCbEtbcHI5uf44ZsQ52aT0Cwxieq2ZR87NuYcYjaw=,13,39,female,9,0,1.9230769230769231,0.46153846153846156,0.6153846153846154,0.6923076923076923,138.0,83.5,32978.389,34.0,30.0,149.0,149.0,1.0,0.0
179,5uEDRpN/h+gP8HoPOnXzvF7mA0cCNIE/Xuqy8a/7KI0=,6,26,female,3,0,4.631578947368421,2.9473684210526314,0.7894736842105263,0.8947368421052632,9.947368421052632,12.789473684210526,3097.009368421053,39.0,30.0,149.0,149.0,1.0,0.0
180,vSU8M9n9ledjXbBmmcRrUVOsljpuMKKMmBkDwtaGMkM=,5,31,male,7,0,4.304347826086956,0.4782608695652174,0.30434782608695654,0.34782608695652173,11.434782608695652,11.26086956521739,2841.5026086956523,41.0,30.0,149.0,149.0,1.0,0.0
181,kiAXz8nEisc3WL06ri0zGo0r6NZ4MrQL1lCKz27lR4s=,14,19,male,9,0,7.517241379310345,1.9655172413793103,1.3448275862068966,1.5517241379310345,16.06896551724138,23.96551724137931,4852.869068965518,38.0,30.0,149.0,149.0,0.0,0.0
182,UYVNmHLxOj+98BKjIzYXz8yXOT7Zpw/kxu37FPNxAsg=,11,27,male,9,0,8.409090909090908,1.6818181818181819,1.3181818181818181,1.4090909090909092,17.227272727272727,19.227272727272727,4459.277545454545,33.0,30.0,149.0,149.0,1.0,0.0
183,kSDG74Zju5t8sgdcb+xEXDC8Vzo7+RyPOpvUDdrLpOM=,15,36,male,9,0,3.375,1.5,0.625,0.625,11.375,12.125,2915.930875,39.0,30.0,149.0,149.0,1.0,0.0
184,CFHw4QkGcC/MrpNTO6uCp32m19aYtpexNRQdk9ZAoW8=,6,34,female,3,0,2.8181818181818183,0.8181818181818182,1.1818181818181819,0.5454545454545454,165.27272727272728,91.36363636363636,38924.45745454545,40.0,30.0,149.0,149.0,1.0,0.0
185,vogx/mETEY0eS4iDkR9Ny+3ZIGEpN9r7ANAgF7pPPis=,4,27,female,9,0,4.387096774193548,1.967741935483871,1.1290322580645162,1.032258064516129,20.35483870967742,23.225806451612904,5639.524258064516,36.0,30.0,180.0,180.0,1.0,0.0
186,y4P02zpnAkqsHI3DP3F/ga2SyirPpvTNjNqCM8x47Eo=,1,18,male,3,1,2.769230769230769,0.6153846153846154,0.3076923076923077,0.23076923076923078,12.23076923076923,14.384615384615385,3287.0561538461543,38.0,30.0,149.0,149.0,0.0,0.0
187,Fm7F6a7ilYOJ3bOw6QwYiZ2KFABSNm1v6GRE4+4xflA=,14,28,female,9,0,1.5,0.5,0.5,0.75,48.0,50.5,11817.8415,39.0,30.0,149.0,149.0,1.0,0.0
188,8S1M3HrLrYdjIDC62fUM11THPdOQcTMlaNHZLTqAgqU=,4,20,female,3,0,26.285714285714285,2.0,1.1904761904761905,0.6190476190476191,11.952380952380953,39.142857142857146,3238.339285714286,37.0,30.0,149.0,149.0,1.0,0.0
189,cnpZ83ZfsgETYOfOE3yEVSxaRKrnwKqSsXLaVtFYsJI=,22,34,female,9,0,6.238095238095238,1.3333333333333333,1.2380952380952381,1.0476190476190477,19.0,21.38095238095238,5379.362476190477,40.0,30.0,149.0,149.0,1.0,0.0
190,rnjyJ8KNSPx3kZMyA8/HtQw/hEbddO5DkL2u1Ca8sBA=,1,0,female,3,1,6.0,1.3333333333333333,1.2222222222222223,1.3333333333333333,18.944444444444443,23.88888888888889,5554.647833333333,36.0,30.0,180.0,180.0,0.6666666666666666,0.3333333333333333
191,xAOElkvp2CEZmgIaVur3k7Zr0wrxufEkcuBqwCw591M=,13,26,female,3,0,5.0,0.0,0.0,0.0,4.0,6.0,1040.242,37.0,30.0,149.0,149.0,1.0,0.0
192,mhS2b5bwU5XqSEqBxBjkEs8Rg7GQ0N6SwYFEBsu9nkk=,13,36,female,9,0,1.5769230769230769,0.2692307692307692,0.3076923076923077,0.11538461538461539,16.615384615384617,17.153846153846153,4321.815576923077,37.0,30.0,149.0,149.0,1.0,0.0
193,kiXBwvu1wEEIfyzWVeSjFhItgwjkXN/GidtgjhkXOwc=,11,30,male,9,0,7.451612903225806,2.2903225806451615,2.0,2.096774193548387,127.96774193548387,77.80645161290323,32991.32451612903,40.0,30.0,149.0,149.0,1.0,0.0
194,k3aoCMK1T/5Ksbm/L+627bMrKVgCfdRVOjnmQLaus9g=,5,23,male,9,0,4.130434782608695,0.782608695652174,0.6521739130434783,0.6521739130434783,36.17391304347826,40.608695652173914,9515.740826086956,40.0,30.0,149.0,149.0,1.0,0.0
195,Xy7wxHvSPCfgCuoU+2BgO0+RPh9dDgfnSKucJ5khxGo=,22,0,male,9,0,11.4375,0.9375,0.5,0.5,8.4375,20.375,2530.327625,37.0,30.0,149.0,149.0,1.0,0.0
196,2INM/jHDHwUzbiqGJVfcu2zWvSthisCT6eETe1ViKo8=,4,25,female,9,0,2.466666666666667,0.9333333333333333,0.9333333333333333,1.4666666666666666,16.433333333333334,20.2,4813.594066666667,39.0,30.0,149.0,149.0,1.0,0.0
197,S/+wosJ9OMB9En4bR10jPso6D2+wENGaeLtvjG6Z56o=,15,36,female,7,0,6.571428571428571,4.380952380952381,1.7142857142857142,0.9047619047619048,23.857142857142858,29.952380952380953,6625.968952380952,41.0,28.125,136.5625,145.875,1.0,0.0
198,FBn8nk+iDLK6+/WJ4wKvUAyOr3SLA6fqm3D+Lr/+Q+4=,5,0,female,3,1,17.5,3.25,3.0,2.5,43.25,53.25,12571.086,40.0,30.0,149.0,149.0,1.0,1.0
199,J7ZREliPMghf73ckSNuKfc6gA/9DScVFVYuvvbB749Q=,4,29,male,9,0,22.22222222222222,9.555555555555555,2.925925925925926,12.11111111111111,63.148148148148145,80.37037037037037,19438.76262962963,39.0,30.0,149.0,149.0,1.0,0.0
200,61pqB/R2fmmZI0XN0sinwvaolTG6r0ygrxnA8Fa0SWk=,13,27,male,9,0,8.785714285714286,1.8928571428571428,0.8214285714285714,1.3214285714285714,29.321428571428573,36.642857142857146,8296.385035714286,34.0,30.0,149.0,149.0,1.0,0.0
201,dVq6DVfmQU3bF6zndjPQkZVU8gokkk7lcxM2cWi95q8=,12,32,male,3,0,5.454545454545454,14.090909090909092,8.818181818181818,3.090909090909091,1.8181818181818181,31.454545454545453,3829.9539090909093,39.0,30.0,149.0,149.0,1.0,0.0
202,/LPiPPKbeZniNPAUDkwzE+M4VTPCQR3TzVKSKxVi3EI=,22,17,female,4,0,1.2,1.04,0.16,0.28,12.52,13.52,3098.1766,30.0,30.0,100.0,100.0,1.0,0.0
203,Zwc+igwTaTaL6euxvlvbxFwNS0NmPsk3K57mIkp78+4=,13,29,female,9,0,4.791666666666667,0.8333333333333334,0.7916666666666666,0.9583333333333334,31.166666666666668,33.416666666666664,7994.322708333333,40.0,30.0,149.0,149.0,1.0,0.0
204,wj1FDEbb4OOgFrqO1DYidfiQWEEBaJVM6sKrSo/9OZo=,4,41,male,7,0,3.8947368421052633,1.3157894736842106,1.105263157894737,1.631578947368421,26.210526315789473,29.473684210526315,7591.656736842106,41.0,30.0,99.0,99.0,1.0,0.0
205,wJ7OKS6BjnvYwcjyczYN8l9ItpNZU2aqQGRQc3QoVXY=,9,21,male,3,0,8.04,1.92,1.4,1.6,39.32,44.76,10901.52076,40.0,30.0,149.0,149.0,1.0,0.0
206,YLnISG5KTfMaDvQs77umUnK0AjbNMNMaO37uQFfEJ20=,4,22,male,3,1,1.894736842105263,0.2631578947368421,0.2631578947368421,0.42105263157894735,16.789473684210527,17.57894736842105,4445.663105263158,40.0,30.0,149.0,74.5,1.0,0.0
207,que31mgIZOKjpHP0mO/qtcKXiRgps3hFXAsHvW1m1jE=,14,32,female,9,0,8.451612903225806,4.096774193548387,2.6129032258064515,1.4838709677419355,46.38709677419355,56.096774193548384,13095.937096774192,39.0,30.0,149.0,149.0,1.0,0.0
208,NBtzfQpQfNx+JAfUqp3k9n+8mpkQqDPrD9GZ6RFS6Mg=,6,41,male,4,0,4.095238095238095,0.9523809523809523,1.0,0.6666666666666666,46.95238095238095,43.714285714285715,10976.511857142857,30.0,30.0,129.0,129.0,1.0,0.0
209,Q9KSNenhtjOWHo07UGfnqmD+NLZfWQGLxe0zRKHhKfU=,22,21,male,9,1,4.173913043478261,2.130434782608696,0.9130434782608695,0.6956521739130435,10.91304347826087,15.565217391304348,3088.3646521739133,13.0,410.0,1788.0,1788.0,0.0,0.0
210,ljM0NQXPscnWqKSFUKP17QCnzHLQu+B/Rs0bOscUKAo=,4,19,female,7,0,3.3461538461538463,1.0769230769230769,0.7307692307692307,0.38461538461538464,22.346153846153847,25.846153846153847,5333.723461538461,41.0,30.0,99.0,99.0,1.0,0.0
211,gLZD0cHd6ciEJNuCkLKn6ntR369DcBNRO5R4ShqKVL4=,15,22,female,9,0,18.35483870967742,5.741935483870968,2.935483870967742,4.419354838709677,56.96774193548387,65.64516129032258,16589.633129032256,36.0,30.0,180.0,180.0,0.0,0.0
212,Ko+sgi0fRc3PH5lI5Sr1Jm9hYkpgt88Bh7BApMzkMUE=,15,21,female,9,0,3.107142857142857,1.5357142857142858,0.75,0.7142857142857143,35.5,27.678571428571427,8275.289857142858,37.0,30.0,149.0,149.0,1.0,0.0
213,6GOhQr8b9L4j4/05ndWiDFtYNT+zCS+20JM6zBV5YLs=,6,18,female,4,0,6.681818181818182,2.0454545454545454,0.7727272727272727,1.4090909090909092,27.09090909090909,26.727272727272727,7338.969727272727,29.0,30.0,180.0,180.0,1.0,0.0
214,vZIHsl2lFGpst6sRd82po5zd8PybakO5PU3O9xUzvRY=,1,21,male,7,0,10.5625,4.6875,1.5,0.375,5.125,19.875,1998.4746875,41.0,30.0,149.0,149.0,1.0,0.0
