,msno,city,bd,gender,registered_via,total_transactions,total_activity,time_on_platform_months,is_churn,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,is_cancel,discount,is_discount,amt_per_day,membership_duration
88,PZKmmmag3Ozww5d+ZEfiZ6WIQ9BzA73mAf7J7CprwD8=,22,22,female,9,1.0,30.0,122,0,6.133333333333334,0.7666666666666667,0.6666666666666666,0.8666666666666667,33.0,31.333333333333332,8720.905566666666,36.0,30.0,180.0,180.0,0.0,0.0,0.0,0.0,6.0,30.0
89,Puk2gGiQVl4Tbds4L53CaNgNrnPvqad9k0wn8PAs3zM=,13,29,male,7,1.0,9.0,71,0,0.8888888888888888,0.2222222222222222,0.1111111111111111,0.0,10.444444444444445,1.7777777777777777,3030.327777777778,41.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,31.0
90,s3qBEMxX2qAWeHnqzwcOIjNpdXpgODmm6G5kDef3xIY=,12,27,male,9,1.0,31.0,32,0,21.0,3.903225806451613,1.903225806451613,2.5806451612903225,86.3225806451613,100.35483870967742,23692.144225806453,29.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,31.0
91,AolONr5mxAmzRbMS9g+Cz4gI+TDBZau/grxEUFuNvq4=,6,23,male,3,1.0,29.0,44,1,1.6206896551724137,0.41379310344827586,0.27586206896551724,0.41379310344827586,14.96551724137931,14.689655172413794,3873.3945862068977,38.0,195.0,894.0,894.0,0.0,0.0,0.0,0.0,4.584615384615384,195.0
92,1/XdJA0RVXX3lAgGE3twezDczfpURCj0I42zMo5ubSA=,21,17,female,3,2.0,3.0,49,1,1.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,8.333333333333334,10.333333333333334,1937.150333333333,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,78.5
93,nUt1Ym5RKuspWYEuQCWP8HjzZZr8mgnNqyPTcyVNAYc=,15,15,male,3,1.0,24.0,4,0,16.291666666666668,3.125,1.625,0.9583333333333334,5.416666666666667,21.458333333333332,2014.3572916666662,38.0,30.0,149.0,149.0,0.0,0.0,0.0,0.0,4.966666666666667,30.0
94,yt4b19T2h0UZE12oZx86UtFTo1nsJ84y6HWZCrcb1os=,5,22,female,9,2.0,30.0,45,0,6.666666666666667,1.6,1.3333333333333333,1.4,42.03333333333333,37.9,10910.391533333333,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,53.5
95,e3e80RHY6iTULBkacSSV9zuyuluzfvHHcSBDHfv3wac=,14,29,female,9,1.0,31.0,42,0,15.612903225806452,6.0,4.096774193548387,4.548387096774194,85.2258064516129,75.38709677419355,24365.574677419358,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
96,Fzf2iFxJQkh0HxZgeAGKDqkSIxBjYnVu3Lizqz8pl8I=,12,20,female,7,1.0,31.0,45,0,14.451612903225806,10.580645161290322,3.3548387096774195,0.8387096774193549,45.67741935483871,52.96774193548387,11829.205290322583,41.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,31.0
97,buGadhawhrq4yCwNEPG9l679k2SPtWba83mZr9XEg7o=,5,35,male,7,1.0,3.0,75,0,1.0,0.0,0.0,0.0,1.6666666666666667,2.0,390.1383333333333,41.0,30.0,129.0,129.0,1.0,0.0,0.0,0.0,4.3,32.0
98,TVRU8gzeJHFrI4Ohbh1nW/qvl9K7q1iuRqPHOoD3ieU=,13,46,male,9,1.0,12.0,27,1,6.083333333333333,1.0833333333333333,0.8333333333333334,0.3333333333333333,21.583333333333332,9.833333333333334,5672.103166666665,34.0,30.0,149.0,149.0,1.0,1.0,0.0,0.0,4.966666666666667,0.0
99,+D69xcUmuaJPqFfuayXV+EeNs+e6BP2qUpp+17gkB8A=,5,33,male,7,1.0,31.0,10,0,14.64516129032258,3.6451612903225805,2.2903225806451615,1.6451612903225807,41.54838709677419,32.61290322580645,10716.883129032256,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,31.0
100,xOHnVH80oMWVD0MAouM5/qbBd5ZBy/MYU8irvlBsyj0=,13,47,female,9,1.0,1.0,120,0,1.0,3.0,1.0,0.0,10.0,6.0,3291.868,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
101,mawo27FYHYlTzso9Fjs867YbvHbx/mxgojnFGq1Jp3M=,3,25,male,7,1.0,31.0,25,0,7.096774193548387,1.6774193548387097,1.5161290322580645,1.1612903225806452,14.225806451612904,13.419354838709678,4362.5688709677415,41.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,31.0
102,yEZZpOxv/t4L1nR868nyWHWufC5jC6qZSNzH79FlKFk=,15,31,female,9,1.0,24.0,120,0,1.7083333333333333,0.375,0.5416666666666666,0.3333333333333333,18.625,14.375,4822.018125,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
103,8hdaNF7eqESRvj5G6hGTkfcUbB/uspZQuil8Ceoi3gg=,11,26,male,3,2.0,31.0,43,0,7.935483870967742,1.6774193548387097,1.7741935483870968,1.4838709677419355,43.0,45.516129032258064,11493.49829032258,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,34.5
104,2rsQhsyCHFi7xYlt9dDHaxKrwvUEI9norCd2A7Q2rdk=,9,33,female,7,1.0,1.0,14,0,9.0,4.0,1.0,1.0,3.0,13.0,1792.737,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,31.0
105,ZtKvkGRapRl+RUG7IIND493M6WKwJpflkBTj2T6nIfg=,5,34,female,9,1.0,29.0,116,0,4.517241379310345,1.2413793103448276,0.6206896551724138,1.5862068965517242,128.89655172413794,79.24137931034483,30403.024310344834,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,31.0
106,O3ROfjKnYJPK4DeHQJCKNZEQNbHApB/9JX+4rF0Kqjg=,22,34,female,9,1.0,27.0,153,0,2.259259259259259,0.37037037037037035,0.3333333333333333,0.18518518518518517,55.48148148148148,16.296296296296298,12882.712703703704,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
107,zsDwpHD57UANZkD0yiOAW/TGkgdMbRnVcqSRaErYw9s=,4,20,female,9,1.0,16.0,87,0,2.875,0.6875,0.5625,0.875,22.6875,21.0,5725.4636875,31.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
108,nVDmxRiobrWNHElXJg46y53EpmbANg9uRCbJ382ahl0=,15,33,female,7,1.0,30.0,71,0,2.2,0.4666666666666667,0.4,0.5333333333333333,166.1,49.93333333333333,37903.88593333334,33.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
109,V1aC9lIKqgb4c339+2hJh9iobpQlM2Osey9WHys0+34=,13,46,male,9,1.0,5.0,87,1,5.8,1.4,0.8,0.6,4.0,8.0,1437.3611999999998,40.0,30.0,149.0,149.0,1.0,1.0,0.0,0.0,4.966666666666667,17.0
110,G3NSEc8tSubPY2L4N6CDZhx/1yVW5nrXsaRBgrPbDtc=,17,24,female,7,1.0,7.0,61,0,4.428571428571429,12.0,0.2857142857142857,0.0,8.714285714285714,20.714285714285715,3013.0955714285715,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,32.0
111,Vr0YDoYlRflZF7svqjvrjQGIuEs9RJ4RxV33qXYfODs=,4,28,male,9,1.0,12.0,105,0,3.4166666666666665,0.4166666666666667,1.0833333333333333,3.3333333333333335,15.833333333333334,22.166666666666668,5201.586666666667,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,31.0
112,afQv6xJubQc8n7oiEtH7/1orijR4zAtbJDVJJd7K22E=,6,29,male,3,2.0,31.0,27,0,1.064516129032258,0.41935483870967744,0.22580645161290322,0.4838709677419355,179.29032258064515,172.03225806451613,45153.88903225805,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,60.5
113,kMHhxUFt2/5YO521RgH3+W3RkndflfUshNi4DzSggxc=,15,24,female,9,1.0,16.0,39,0,4.1875,3.1875,1.1875,1.125,4.875,11.9375,2008.9760625000001,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
114,LmVNEmP8pp4bm4t2kwgbiicZQmT5iikR2A5OsZDWVZk=,15,30,male,7,1.0,17.0,11,0,6.705882352941177,0.8823529411764706,0.7058823529411765,1.0,7.9411764705882355,14.235294117647058,2492.6144117647054,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,31.0
115,DSPBoeRDc++QtEBpImOFVQQ8frRjXTt4+akjUBYDu2A=,5,38,female,7,1.0,24.0,65,0,13.916666666666666,1.7916666666666667,1.0833333333333333,1.2916666666666667,12.541666666666666,27.541666666666668,3638.3705000000004,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,31.0
116,8V5SYieyjMbNngCPCfbwJ0sCwB8c0ZndyOebWElwAWM=,8,33,male,7,1.0,7.0,13,0,1.4285714285714286,0.14285714285714285,0.42857142857142855,0.0,6.571428571428571,7.0,1777.720857142857,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,31.0
117,iv7Q5zzHoRSVOWCc/j5Cb+S1deiLxwfH5dmONtFhl7c=,9,20,male,4,1.0,31.0,18,0,14.903225806451612,1.7741935483870968,1.2580645161290323,1.2258064516129032,19.741935483870968,33.064516129032256,5627.935354838709,36.0,30.0,180.0,180.0,0.0,0.0,0.0,0.0,6.0,30.0
118,mhGviUemh3fbnO3QPr3tKDBmsbmX7pbRV902E7j/nkY=,13,25,female,3,1.0,27.0,30,0,34.48148148148148,1.962962962962963,1.1481481481481481,1.3703703703703705,1.4074074074074074,37.18518518518518,958.4900000000001,38.0,30.0,149.0,149.0,0.0,0.0,0.0,0.0,4.966666666666667,30.0
119,ir1jh/vWZ932FpSC2WeMxdOHQ+OkuUo3ZPQs8Ms4J9g=,15,41,female,9,1.0,5.0,141,0,0.6,0.4,0.2,0.2,12.0,12.2,2744.053,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
120,NTE0LozcXyT7cLgYk/AL00UV6743bl1QsW0lsJWTBZI=,15,30,male,9,1.0,3.0,102,0,3.3333333333333335,1.0,0.6666666666666666,0.0,5.333333333333333,9.666666666666666,1296.8823333333332,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,37.0
121,JpJAMD862twdjCW+0tAXnUxaUFs02dgWrAkbkK5q6wU=,20,34,female,9,1.0,3.0,132,0,6.666666666666667,0.0,0.3333333333333333,0.0,31.666666666666668,37.333333333333336,8154.719,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
122,fjqg+GH67UrY0ig5iiz85alWY/xrR3yPWrt/WAEQixs=,13,31,male,3,1.0,29.0,46,0,2.413793103448276,0.5517241379310345,0.5517241379310345,0.5172413793103449,44.206896551724135,39.93103448275862,9975.357724137933,37.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
123,WVnpg23VN0oV/podPRWmrUADpSL6ic9+I8EPxpuIxY4=,12,0,female,9,1.0,20.0,12,0,5.05,0.85,1.1,0.5,33.3,15.05,9520.191649999999,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,31.0
124,RSs3VsFyv+Fcf8BxsQWJyc76XKmM579ad+OOnk2d+9s=,15,25,male,3,1.0,28.0,58,0,2.892857142857143,0.5714285714285714,0.5,0.5714285714285714,13.464285714285714,16.0,3545.0730357142866,31.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
125,1z9CgdspLIpuCPLGJpoysZjl0RCZkVS3nDjr82kYJ1A=,13,47,female,9,1.0,22.0,142,1,2.5454545454545454,0.45454545454545453,0.6818181818181818,0.5909090909090909,11.954545454545455,10.909090909090908,3189.1580454545456,38.0,365.0,1299.0,1299.0,0.0,0.0,0.0,0.0,3.558904109589041,480.0
126,WiV1uRyjYEBXK9gXSMTGcqeFvEvy1QSDbDRdU7gz3Qw=,13,26,male,9,1.0,24.0,105,0,7.208333333333333,0.7916666666666666,0.5416666666666666,0.375,69.95833333333333,54.291666666666664,15995.911416666668,37.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
127,Kw1Kr2ol6441eYFKCq0cU12+wEe7JUwEry/UoqK02k8=,13,29,male,3,1.0,24.0,9,0,3.7083333333333335,1.0416666666666667,0.5416666666666666,0.5,12.125,14.458333333333334,3172.2643749999993,37.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
128,EAzrgRh02DirSTXTZFlHc/z7FA5YRBFW7MzmZWkOnAw=,10,24,male,7,1.0,7.0,38,0,6.428571428571429,1.0,0.2857142857142857,1.0,6.428571428571429,11.571428571428571,2079.2545714285716,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
129,mOykNGtD2/E7eI2lGZFt3BKLRMZHAADWPG62YRkynRo=,13,26,female,3,2.0,5.0,53,0,3.2,1.6,0.2,0.0,7.6,9.2,1844.736,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,54.5
130,+ZqUxj9AwA+tPoHtCAMp5cSk9aHmU2DoPT5L3HebZWw=,3,37,female,9,1.0,14.0,116,0,1.2857142857142858,0.9285714285714286,0.21428571428571427,0.42857142857142855,20.785714285714285,21.214285714285715,5551.626571428571,33.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
131,RwqpIz1LqvxLWflps9EjyE64zeLhE2wd1RBR4QQsLxI=,1,0,female,9,1.0,25.0,67,0,6.88,1.04,1.04,0.56,24.28,23.08,5789.11284,36.0,30.0,180.0,180.0,0.0,0.0,0.0,0.0,6.0,30.0
132,jCeLpRCiU90sWzbMdckKGqvYe8WHH4QiEXuLtpQ0dEo=,22,40,female,9,1.0,13.0,118,0,1.6923076923076923,0.46153846153846156,0.23076923076923078,0.6153846153846154,27.53846153846154,9.692307692307692,7109.136,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
133,t3VtjgzFA1Yi3+SrCTqdimDPdytvIgPmz71evpZbjGM=,12,49,male,3,1.0,8.0,40,0,11.625,3.375,0.75,1.0,13.75,16.25,4200.7212500000005,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
134,k/mG3pcqgtN8W3h1JEoHxJKNd6ju+LQPxgIBHQzbKJQ=,5,36,male,9,1.0,25.0,95,0,4.0,0.2,0.4,0.36,20.08,21.96,4954.534560000001,33.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
135,xN3KFP4abMMqHLgq7hyV3Wi0v0A/3BcLna45mgCEjCw=,13,37,female,7,1.0,15.0,83,0,0.6,0.26666666666666666,0.26666666666666666,0.13333333333333333,187.53333333333333,16.8,37432.7714,41.0,30.0,129.0,129.0,1.0,0.0,0.0,0.0,4.3,32.0
136,VvVbbprWWOXXYGUDxwfJ6bg4kQFqO/iR75uZxtc8xLU=,13,27,male,7,1.0,27.0,40,0,0.8888888888888888,0.2222222222222222,0.1111111111111111,0.25925925925925924,11.0,11.0,3078.0549999999994,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,31.0
137,amGwMUvTXRZmmYyyoO9DST+FPv3XSGXW0qN1wPmhIhw=,22,27,female,9,1.0,30.0,94,0,3.533333333333333,2.3333333333333335,0.7666666666666667,0.8666666666666667,16.333333333333332,20.233333333333334,4490.680400000001,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
138,Z1GD2XnSxCz0YHY0hQSSMObtZa1koYmsgkay6xQR8+U=,22,24,female,9,1.0,1.0,68,0,0.0,0.0,0.0,0.0,4.0,4.0,1068.148,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
139,GtMhvULrcZkw/AJBK3D9AQTwGXRs5YbnpQa81JTZf9g=,13,33,female,9,1.0,31.0,89,0,5.612903225806452,0.9032258064516129,1.1290322580645162,0.5806451612903226,27.741935483870968,15.193548387096774,6598.229193548388,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
140,IjEua1A6K0juYjsF3BEKN51RbZAjbsP+a4zNTOZUa2s=,22,17,female,3,1.0,23.0,46,0,7.521739130434782,1.6521739130434783,0.43478260869565216,0.6956521739130435,3.130434782608696,12.521739130434783,1218.2197391304346,23.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
141,OiWqciLlyjjvILTUx+Ul88fF6Sd9RAiyVCIV3EiPZVQ=,14,23,male,3,1.0,4.0,28,1,10.5,1.5,0.25,0.25,22.25,24.0,5870.01225,32.0,90.0,300.0,300.0,0.0,0.0,0.0,0.0,3.3333333333333335,89.0
142,YA3P711+FBZ2BB/LsnzshWO491V22D83AEZBP2MYQ9Y=,5,53,male,9,1.0,19.0,98,0,2.210526315789474,0.3684210526315789,0.3684210526315789,0.8421052631578947,17.05263157894737,18.31578947368421,4973.480894736842,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
143,5p3NLH45yMowoQPHjuPIdXdTlyykh0FVVn0FnR2goMY=,13,25,female,9,1.0,24.0,115,0,1.5,0.3333333333333333,0.25,0.25,18.708333333333332,18.166666666666668,4822.603249999999,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
144,p+AovtdXfWOyyWVEkueplU3K2qQeVPPhqVt+yiZX8+8=,6,25,male,4,1.0,10.0,11,0,1.3,0.2,0.2,0.0,12.9,12.4,3320.6317000000004,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
145,UNFGRP+YqqtYn21sV3m1Y3dwgT8nYCLnAJtmA6cVCtM=,5,34,male,9,1.0,3.0,137,1,5.666666666666667,4.666666666666667,1.3333333333333333,0.0,0.3333333333333333,11.333333333333334,730.1893333333334,40.0,30.0,149.0,149.0,1.0,1.0,0.0,0.0,4.966666666666667,1.0
146,qmKuIKNTha+Pzj21EOkDFuS8HdpSqkj1I33lIOHqETw=,8,26,female,7,1.0,21.0,18,0,1.1904761904761905,0.7142857142857143,0.5238095238095238,1.0,16.428571428571427,19.333333333333332,4325.851238095238,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,31.0
147,I19BoU54VahQz/+pVNySKJCVpK47M4HIAmk/rpMixD0=,15,25,female,9,2.0,21.0,51,0,6.619047619047619,0.47619047619047616,0.42857142857142855,0.14285714285714285,9.857142857142858,17.047619047619047,2580.9292857142855,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,39.5
148,eFgbPckT4AMKa0u//EMeglNea/fqdIfd0b6NcSocIK8=,14,34,female,7,1.0,2.0,40,0,0.5,0.5,0.0,0.0,4.0,5.0,761.2805000000001,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,50.0
149,0zrjvQHBpNiDZotnVXJt7vr0hAt1fwq+v8R0FL10hrI=,14,27,female,7,1.0,30.0,3,0,7.633333333333334,2.1333333333333333,2.066666666666667,1.9666666666666666,16.433333333333334,26.233333333333334,4980.155833333332,41.0,30.0,129.0,129.0,1.0,0.0,0.0,0.0,4.3,31.0
150,y6ZDjzM0+ZyVIuSQUBseDqdGdg9UYzEK8/DH5wifeIc=,5,26,female,9,1.0,7.0,43,0,7.142857142857143,1.0,0.2857142857142857,1.0,6.571428571428571,13.142857142857142,1967.5242857142855,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,36.0
151,iFKRntZREp7XdIhE8vRmlHH+T3Q/rnI7fFq5FuDHZMY=,5,40,female,9,1.0,19.0,70,0,3.263157894736842,0.7368421052631579,0.7894736842105263,0.8947368421052632,71.47368421052632,63.05263157894737,17624.46647368421,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,36.0
152,sEDp8dsG31rJqbJQBDBtUdulfu8t9CxWgQU3zIjoiLM=,22,30,male,9,1.0,26.0,127,0,4.846153846153846,0.7307692307692307,0.7692307692307693,1.3076923076923077,10.384615384615385,10.961538461538462,2951.1131923076923,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
153,M4A49IqeZOwEkYemYSyjIV2zWNuqQnkF44CMqy8Fkr0=,14,44,female,9,1.0,29.0,122,0,4.517241379310345,1.2413793103448276,0.4827586206896552,0.9655172413793104,56.689655172413794,57.758620689655174,14574.786551724137,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
154,a+JY74yBVr62pCnhIr7dqhWjLU4EAAF0ZAPSqdl2Ccw=,13,29,male,3,1.0,31.0,58,0,9.225806451612904,1.5483870967741935,1.1935483870967742,1.7096774193548387,125.35483870967742,114.61290322580645,30477.456193548387,38.0,30.0,149.0,149.0,0.0,0.0,0.0,0.0,4.966666666666667,30.0
155,a4c/0d0TTnThqbUFm2RTkDdEWhqo3b/qy8+ZzOqyflA=,13,51,male,9,1.0,25.0,47,0,0.92,0.12,0.16,0.24,2.68,3.6,736.93524,31.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
156,RAVtHsZHKHC1BkER5xs7LKWJtzZMcdMWlB0Jbj51W/A=,21,28,female,9,1.0,29.0,100,0,1.9310344827586208,0.7586206896551724,0.3103448275862069,0.4827586206896552,10.275862068965518,12.862068965517242,2534.8172758620685,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,36.0
157,B7TRe2LWJ9RkPGdxN7gMbiDEq1iLXLH497sqGNo7VKk=,12,24,male,9,1.0,8.0,41,0,5.375,1.5,0.625,1.375,17.625,14.0,5398.967000000001,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
158,wi5MHOzsmNU460O/wAsFzCNu95ywva6ZW/4RNyAD9b8=,6,31,female,4,1.0,11.0,15,0,2.3636363636363638,0.8181818181818182,0.45454545454545453,0.7272727272727273,56.54545454545455,14.818181818181818,14062.402363636364,37.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
159,Nt04382DOg3kEaLBcSbB0dunFp8gKqB+y9PaYLIJpzQ=,5,26,female,9,1.0,20.0,101,0,2.8,0.7,0.45,0.65,14.75,15.0,3777.6854999999996,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
160,drTWb/qLA2zzt9SdUAmrEoEDLGDf+IwHW0NHCFDIBx8=,18,29,female,4,1.0,21.0,13,0,8.476190476190476,1.5714285714285714,0.8095238095238095,0.6666666666666666,19.0,21.476190476190474,4957.368999999999,29.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,31.0
161,VfdSjXVPFlqDaxwgBG5flqDydpqI2cj1BCjOXP3Y4vw=,12,29,female,9,1.0,26.0,32,0,4.538461538461538,1.8076923076923077,0.8846153846153846,0.5769230769230769,8.076923076923077,12.461538461538462,2554.3936153846153,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
162,xcwjYSI6pd6svvmbaFKz5Hx7/mBbMv94lMnlfdBfDJ0=,4,26,female,9,1.0,19.0,115,0,6.2105263157894735,1.631578947368421,1.0,2.8947368421052633,28.210526315789473,35.68421052631579,7968.274684210525,37.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,31.0
163,zD0OywcfRVGP6M1J7O2XBcjTAdU1K0l2gDzFtGAmes4=,8,23,male,7,1.0,31.0,52,0,33.29032258064516,3.903225806451613,2.5806451612903225,2.3548387096774195,33.193548387096776,53.45161290322581,9100.318967741934,41.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,31.0
164,v9ZGgDqK05OPdRT1uHl7xARTOwsf+oshO07BgGSyUYI=,5,20,female,9,1.0,31.0,41,1,13.935483870967742,3.0,1.8709677419354838,1.3870967741935485,37.096774193548384,41.483870967741936,9493.217548387094,38.0,30.0,149.0,149.0,0.0,0.0,0.0,0.0,4.966666666666667,32.0
165,DmGo+ey8O5R14/lUIFk7bxxyet4BiL8JWwpJ2TrmhA4=,6,34,female,9,1.0,29.0,7,0,35.241379310344826,5.551724137931035,2.0689655172413794,1.6551724137931034,7.862068965517241,42.10344827586207,2964.0651724137924,37.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,33.0
166,kEnjZ5Ct3fi8fmGnKuVEoRV/0hN7wllohzUGk1GnkOo=,22,26,male,9,1.0,11.0,141,0,1.0909090909090908,0.8181818181818182,0.2727272727272727,0.6363636363636364,11.181818181818182,13.545454545454545,3225.8117272727277,31.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
167,r7oO5W2XzqrhQflRIhvi/MtPdLFNlKFYQcAq+miqDE4=,13,24,male,3,1.0,29.0,50,0,14.724137931034482,3.586206896551724,2.5517241379310347,3.0,17.620689655172413,33.37931034482759,5769.039137931033,36.0,30.0,180.0,180.0,0.0,0.0,0.0,0.0,6.0,30.0
168,MXtggghA7kUiv0XzcL/Nzwpjj8aoX85a1wGhqkSC3Nw=,4,7,male,9,1.0,31.0,27,1,1.935483870967742,0.8064516129032258,0.7741935483870968,1.2580645161290323,189.96774193548387,113.48387096774194,44012.43554838709,15.0,410.0,1788.0,1788.0,0.0,0.0,0.0,0.0,4.360975609756098,413.0
169,mkM7SWKF7XX2y0jmhO+KFUxPn+6lpZnzs91BpQIj5wU=,22,24,female,4,2.0,28.0,11,1,2.357142857142857,0.9642857142857143,0.8928571428571429,1.6785714285714286,16.571428571428573,14.25,4913.4858214285705,39.0,30.0,149.0,149.0,1.0,0.5,0.0,0.0,4.966666666666667,23.5
170,qrxRzsoTEXK01w1bDyzcseRCkCABvZK4Zjy9ycQbJyQ=,11,24,male,3,2.0,26.0,22,0,1.2692307692307692,0.34615384615384615,0.2692307692307692,0.46153846153846156,23.192307692307693,22.03846153846154,5992.003038461539,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,36.5
171,302sm4o4TePTDklhJxTKAQHbSiI+T/Hlm+Y3MfWuCZk=,13,29,female,9,1.0,27.0,73,0,7.407407407407407,3.185185185185185,2.0,1.2962962962962963,15.333333333333334,26.62962962962963,4709.304148148148,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
172,SYjUnXswvArZmLiemxjsBzwyWfVJCaRT1SIYpi0XZ6k=,13,46,female,9,1.0,16.0,125,0,5.0,1.5,1.25,1.0,13.9375,19.9375,4108.8416875,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
173,gTYU7/c7Beb03aKvhdecNm8rbkPfEtdBMUJv2SFWGHU=,1,0,male,3,1.0,31.0,36,1,6.580645161290323,3.129032258064516,1.6774193548387097,1.6451612903225807,46.29032258064516,46.96774193548387,12265.518258064521,38.0,195.0,894.0,894.0,0.0,0.0,0.0,0.0,4.584615384615384,197.0
174,pl0Ydocn8tr7w2+MIXqIPs/fPRfzGtXhZ8e8QHAqXOM=,22,23,female,9,1.0,18.0,112,1,7.777777777777778,2.4444444444444446,0.5555555555555556,0.7222222222222222,22.166666666666668,25.833333333333332,5953.9747777777775,36.0,30.0,180.0,180.0,0.0,0.0,0.0,0.0,6.0,32.0
